submitted_at,ticker,paper_side,quantity,limit_price,notional,dry_run,order_status,order_id,error,transaction_cost_bps,slippage_bps,estimated_transaction_cost,estimated_slippage_cost,estimated_total_cost,risk_ok,risk_reason,company_name,final_close_model_side,target_weight,current_weight,order_weight_delta,estimated_order_value,alpha_score,net_alpha_after_cost_bps,alpha_rank,quantile_bucket,top_positive_factor_contributors,top_negative_factor_contributors,residual_score,outlier_flag,price_flag,liquidity_flag,risk_flag,signal_price,reason_text,final_close_target_direction,final_close_has_nonzero_target,paper_signed_notional
2026-05-14T17:13:00.563471+00:00,FLYW,SELL,147,16.49,2424.03,False,Filled,1505,,1.0,2.0,0.2424029999999999,0.4848059999999999,0.727209,True,,Flywire Corporation Voting Common Stock,,0.0,0.0,0.0,0.0,0.0002965061755952,-0.0349382440478169,1826.0,3.0,parkinson_vol_20;mom_21;mom_63,intraday_return;mom_10;hl_range_20,,False,True,True,True,16.35,,FLAT,False,-2424.03
2026-05-14T17:13:00.563471+00:00,FNKO,BUY,393,5.18,2035.74,False,Filled,1511,,1.0,2.0,0.2035739999999999,0.4071479999999999,0.610722,True,,"Funko, Inc. Class A Common Stock",SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0051530782306967,48.53078230696744,174.0,5.0,mom_5;intraday_return;mom_21,mom_10;mom_126;mom_1,,False,True,True,True,5.11,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 48.53 bps versus threshold 5.00 bps. Main contributors were mom_5, intraday_return, mom_21. Price filter passed; liquidity filter passed.",LONG,True,2035.74
2026-05-14T17:13:00.563471+00:00,FOSL,SELL,741,4.22,3127.02,False,Filled,1514,,1.0,2.0,0.312702,0.625404,0.938106,True,,"Fossil Group, Inc.",,0.0,0.0,0.0,0.0,-0.000535629517082,-8.356295170820106,6641.0,2.0,intraday_return;mom_252;volume_z_20,volume_z_60;overnight_return;mom_126,,False,False,True,True,4.35,,FLAT,False,-3127.02
2026-05-14T17:13:00.563471+00:00,FOXF,SELL,145,16.44,2383.8,False,Filled,1517,,1.0,2.0,0.23838,0.47676,0.71514,True,,Fox Factory Holding Corp. Common Stock,,0.0,0.0,0.0,0.0,-0.0006565090467861,-9.565090467861316,6679.0,2.0,parkinson_vol_20;sales_to_price;intraday_return,earnings_yield;mom_5;book_to_market,,False,True,True,True,16.15,,FLAT,False,-2383.8
2026-05-14T17:13:00.563471+00:00,FROG,BUY,61,64.69,3946.09,False,Filled,1523,,1.0,2.0,0.394609,0.789218,1.183827,True,,JFrog Ltd. Ordinary Shares,SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0050840466586736,47.840466586736895,180.0,5.0,mom_21;mom_5;parkinson_vol_20,mom_10;volatility_10;gross_margin,,False,True,True,True,65.08,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 47.84 bps versus threshold 5.00 bps. Main contributors were mom_21, mom_5, parkinson_vol_20. Price filter passed; liquidity filter passed.",LONG,True,3946.09
2026-05-14T17:13:00.563471+00:00,FTRE,BUY,71,14.66,1040.86,False,Filled,1529,,1.0,2.0,0.1040859999999999,0.2081719999999999,0.3122579999999999,True,,Fortrea Holdings Inc. Common Stock,SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0054367491278715,51.36749127871508,143.0,5.0,intraday_return;mom_21;close_to_low_20,mom_10;mom_5;mom_1,,False,True,True,True,14.24,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 51.37 bps versus threshold 5.00 bps. Main contributors were intraday_return, mom_21, close_to_low_20. Price filter passed; liquidity filter passed.",LONG,True,1040.86
2026-05-14T17:13:00.563471+00:00,FWRD,SELL,494,9.62,4752.28,False,Filled,1532,,1.0,2.0,0.475228,0.950456,1.425684,True,,Forward Air Corp,COVER,-0.0044573102678571,-0.0044642857142857,6.975446428571404e-06,0.6975446428571404,-0.0095335895708622,92.33589570862226,7471.0,1.0,volatility_20;mom_10;close_to_high_20,mom_5;intraday_return;volatility_10,,False,True,True,True,9.4,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 92.34 bps versus threshold 5.00 bps. Main contributors were mom_5, intraday_return, volatility_10. Price filter passed; liquidity filter passed.",SHORT,True,-4752.28
2026-05-14T17:13:00.563471+00:00,FWRG,SELL,41,10.87,445.67,False,Filled,1535,,1.0,2.0,0.0445669999999999,0.0891339999999999,0.133701,True,,"First Watch Restaurant Group, Inc. Common Stock",,0.0,0.0,0.0,0.0,0.0017899323639489,14.89932363948946,922.0,4.0,parkinson_vol_20;mom_10;mom_126,mom_5;hl_range_20;mom_63,,False,True,True,True,10.76,,FLAT,False,-445.67
2026-05-14T17:13:00.563471+00:00,GALT,BUY,1089,2.37,2580.9300000000003,False,Filled,1538,,1.0,2.0,0.258093,0.516186,0.774279,True,,Galectin Therapeutics Inc.,,0.0,0.0,0.0,0.0,-0.0009385658742978,-12.385658742978894,6776.0,2.0,net_margin;mom_5;parkinson_vol_20,operating_margin;intraday_return;roa,,False,False,False,True,2.35,,FLAT,False,2580.9300000000003
2026-05-14T17:13:00.563471+00:00,GDRX,SELL,176,2.52,443.52,False,Filled,1541,,1.0,2.0,0.0443519999999999,0.0887039999999999,0.1330559999999999,True,,"GoodRx Holdings, Inc. Class A Common Stock",,0.0,0.0,0.0,0.0,0.0024576633008982,21.576633008982142,655.0,5.0,intraday_return;parkinson_vol_20;volume_z_60,mom_5;mom_1;mom_252,,False,False,True,True,2.49,,FLAT,False,-443.52
2026-05-14T17:13:00.563471+00:00,GFS,BUY,64,73.61,4711.04,False,Filled,1547,,1.0,2.0,0.471104,0.942208,1.413312,True,,GlobalFoundries Inc. Ordinary Shares,SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0054792821064616,51.79282106461684,137.0,5.0,parkinson_vol_20;mom_21;intraday_return,mom_126;mom_10;volume_z_20,,False,True,True,True,73.84,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 51.79 bps versus threshold 5.00 bps. Main contributors were parkinson_vol_20, mom_21, intraday_return. Price filter passed; liquidity filter passed.",LONG,True,4711.04
2026-05-14T17:13:00.563471+00:00,GLSI,SELL,61,26.52,1617.72,False,Filled,1553,,1.0,2.0,0.161772,0.323544,0.4853159999999999,True,,"Greenwich LifeSciences, Inc.",COVER,-0.0044573102678571,-0.0044642857142857,6.975446428571404e-06,0.6975446428571404,-0.0028138580868474,25.138580868474843,7156.0,1.0,net_margin;mom_5;mom_252,operating_margin;mom_126;roa,,False,True,True,True,25.97,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 25.14 bps versus threshold 5.00 bps. Main contributors were operating_margin, mom_126, roa. Price filter passed; liquidity filter passed.",SHORT,True,-1617.72
2026-05-14T17:13:00.563471+00:00,GPRO,SELL,2170,1.18,2560.6,False,Filled,1565,,1.0,2.0,0.25606,0.51212,0.7681800000000001,True,,"GoPro, Inc.",,0.0,0.0,0.0,0.0,-0.0004728827635984,-7.728827635984395,6618.0,2.0,hl_range_20;mom_10;close_to_high_20,parkinson_vol_20;mom_5;intraday_return,,False,False,True,True,1.11,,FLAT,False,-2560.6
2026-05-14T17:13:00.563471+00:00,GRAL,SELL,12,61.07,732.84,False,Filled,1568,,1.0,2.0,0.073284,0.146568,0.219852,True,,"GRAIL, Inc. Common Stock",,0.0,0.0,0.0,0.0,8.749245790879525e-06,-2.9125075420912045,1985.0,3.0,parkinson_vol_20;volume_z_60;mom_21,price_kurt_63;intraday_return;volatility_63,,False,True,True,True,61.8,,FLAT,False,-732.84
2026-05-14T17:13:00.563471+00:00,GRPN,BUY,45,17.27,777.15,False,Filled,1571,,1.0,2.0,0.0777149999999999,0.1554299999999999,0.233145,True,,"Groupon, Inc.Common Stock",BUY,0.00078125,0.0,0.00078125,78.125,0.0052049256067997,49.0492560679974,168.0,5.0,intraday_return;hl_range_20;mom_5,parkinson_vol_20;mom_1;mom_10,,False,True,True,True,17.16,"BUY because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 49.05 bps versus threshold 5.00 bps. Main contributors were intraday_return, hl_range_20, mom_5. Price filter passed; liquidity filter passed.",LONG,True,777.15
2026-05-14T17:13:00.563471+00:00,GSIT,BUY,74,10.4,769.6,False,Filled,1577,,1.0,2.0,0.07696,0.15392,0.23088,True,,GSI Technology,SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0101981552228236,98.98155222823624,12.0,5.0,intraday_return;mom_5;hl_range_20,parkinson_vol_20;mom_10;mom_1,,False,True,True,True,10.86,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 98.98 bps versus threshold 5.00 bps. Main contributors were intraday_return, mom_5, hl_range_20. Price filter passed; liquidity filter passed.",LONG,True,769.6
2026-05-14T17:13:00.563471+00:00,HCKT,SELL,81,9.47,767.07,False,Filled,1586,,1.0,2.0,0.076707,0.153414,0.230121,True,,Hackett Group Inc (The).,SHORT,-0.00078125,0.0,-0.00078125,-78.125,-0.0039550907999377,36.55090799937718,7268.0,1.0,parkinson_vol_20;mom_10;volatility_20,mom_5;intraday_return;volume_z_60,,False,True,True,True,9.575,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 36.55 bps versus threshold 5.00 bps. Main contributors were mom_5, intraday_return, volume_z_60. Price filter passed; liquidity filter passed.",SHORT,True,-767.07
2026-05-14T17:13:00.563471+00:00,HCSG,SELL,110,21.56,2371.6,False,Filled,1589,,1.0,2.0,0.2371599999999999,0.4743199999999999,0.7114799999999999,True,,Healthcare Services Group,,0.0,0.0,0.0,0.0,0.0026426399795809,23.42639979580964,594.0,5.0,parkinson_vol_20;volume_z_60;dist_52w_high,hl_range_20;price_kurt_63;volume_z_20,,False,True,True,True,21.61,,FLAT,False,-2371.6
2026-05-14T17:13:00.563471+00:00,HELE,SELL,102,23.55,2402.1,False,Filled,1592,,1.0,2.0,0.2402099999999999,0.4804199999999999,0.7206299999999999,True,,Helen Of Troy Ltd,,0.0,0.0,0.0,0.0,-0.0018219099474579,-21.219099474579764,6974.0,1.0,mom_21;parkinson_vol_20;mom_1,intraday_return;earnings_yield;mom_5,,False,True,True,True,23.43,,FLAT,False,-2402.1
2026-05-14T17:13:00.563471+00:00,HLMN,SELL,387,7.61,2945.07,False,Filled,1595,,1.0,2.0,0.294507,0.589014,0.883521,True,,Hillman Solutions Corp. Common Stock,,0.0,0.0,0.0,0.0,0.0020472551936534,17.472551936534305,812.0,4.0,parkinson_vol_20;sales_to_price;intraday_return,book_to_market;hl_range_20;volatility_20,,False,True,True,True,7.47,,FLAT,False,-2945.07
2026-05-14T17:13:00.563471+00:00,HOOD,SELL,6,80.48,482.88,False,Filled,1598,,1.0,2.0,0.048288,0.096576,0.144864,True,,"Robinhood Markets, Inc. Class A Common Stock",,0.0,0.0,0.0,0.0,0.0004248338548916,1.2483385489165544,1759.0,3.0,parkinson_vol_20;mom_5;mom_1,intraday_return;hl_range_20;mom_10,,False,True,True,True,80.7,,FLAT,False,-482.88
2026-05-14T17:13:00.563471+00:00,HOVR,BUY,213,2.44,519.72,False,Filled,1601,,1.0,2.0,0.051972,0.103944,0.155916,True,,New Horizon Aircraft Ltd. Class A Ordinary Share,,0.0,0.0,0.0,0.0,0.0046320006836853,43.32000683685333,217.0,5.0,intraday_return;mom_252;hl_range_20,operating_margin;parkinson_vol_20;overnight_return,,False,False,True,True,2.42,,FLAT,False,519.72
2026-05-14T17:13:00.563471+00:00,HUT,BUY,7,108.74,761.18,False,Filled,1616,,1.0,2.0,0.0761179999999999,0.1522359999999999,0.2283539999999999,True,,Hut 8 Corp. Common Stock,SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0066307160776679,63.30716077667964,80.0,5.0,mom_252;mom_21;mom_63,mom_126;mom_10;volatility_10,,False,True,True,True,109.37,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 63.31 bps versus threshold 5.00 bps. Main contributors were mom_252, mom_21, mom_63. Price filter passed; liquidity filter passed.",LONG,True,761.18
2026-05-14T17:13:00.563471+00:00,HYMC,BUY,108,40.34,4356.72,False,Filled,1619,,1.0,2.0,0.435672,0.871344,1.307016,True,,Hycroft Mining Holding Corporation Class A Common Stock,SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0063684881312194,60.684881312194506,85.0,5.0,intraday_return;mom_252;hl_range_20,mom_126;mom_1;gross_margin,,False,True,True,True,39.36,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 60.68 bps versus threshold 5.00 bps. Main contributors were intraday_return, mom_252, hl_range_20. Price filter passed; liquidity filter passed.",LONG,True,4356.72
2026-05-14T17:13:00.563471+00:00,IEAG,SELL,77,10.03,772.31,False,Filled,1622,,1.0,2.0,0.077231,0.154462,0.2316929999999999,True,,Infinite Eagle Acquisition Corp. Class A Ordinary Shares,,0.0,0.0,0.0,0.0,-0.0003824385100641,-6.824385100641356,6569.0,2.0,parkinson_vol_20;volume_z_60;volatility_10,hl_range_20;volatility_20;close_to_high_20,,False,True,True,True,10.04,,FLAT,False,-772.31
2026-05-14T17:13:00.563471+00:00,IKT,SELL,247,1.86,459.42,False,Filled,1625,,1.0,2.0,0.045942,0.091884,0.137826,True,,"Inhibikase Therapeutics, Inc. Common Stock",,0.0,0.0,0.0,0.0,0.0049471143003872,46.4711430038722,192.0,5.0,intraday_return;parkinson_vol_20;revenue_growth_yoy,mom_5;volume_z_20;mom_1,,False,False,False,True,1.86,,FLAT,False,-459.42
2026-05-14T17:13:00.563471+00:00,IMDX,SELL,125,6.2,775.0,False,Filled,1628,,1.0,2.0,0.0775,0.155,0.2324999999999999,True,,Insight Molecular Diagnostics Inc. Common Stock,SHORT,-0.00078125,0.0,-0.00078125,-78.125,-0.0060416418760231,57.41641876023141,7388.0,1.0,mom_1;mom_5;hl_range_20,intraday_return;parkinson_vol_20;volume_z_60,,False,True,True,True,6.42,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 57.42 bps versus threshold 5.00 bps. Main contributors were intraday_return, parkinson_vol_20, volume_z_60. Price filter passed; liquidity filter passed.",SHORT,True,-775.0
2026-05-14T17:13:00.563471+00:00,IMSR,SELL,95,8.13,772.35,False,Filled,1631,,1.0,2.0,0.077235,0.15447,0.231705,True,,Terrestrial Energy Inc. Common Stock,SHORT,-0.00078125,0.0,-0.00078125,-78.125,-0.0063089072582254,60.089072582254055,7394.0,1.0,mom_1;hl_range_20;mom_5,intraday_return;volume_z_60;parkinson_vol_20,,False,True,True,True,8.15,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 60.09 bps versus threshold 5.00 bps. Main contributors were intraday_return, volume_z_60, parkinson_vol_20. Price filter passed; liquidity filter passed.",SHORT,True,-772.35
2026-05-14T17:13:00.563471+00:00,IMUX,SELL,135,12.47,1683.45,False,Filled,1634,,1.0,2.0,0.168345,0.33669,0.505035,True,,"Immunic, Inc. Common Stock",COVER,-0.0036760602678571,-0.0044642857142857,0.0007882254464285,78.82254464285712,-0.0007637459240265,4.637459240265804,6713.0,2.0,intraday_return;net_margin;hl_range_20,operating_margin;roa;mom_10,,False,True,True,True,12.655,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 4.64 bps versus threshold 5.00 bps. Main contributors were operating_margin, roa, mom_10. Price filter passed; liquidity filter passed.",SHORT,True,-1683.45
2026-05-14T17:13:00.563471+00:00,INDI,SELL,103,4.4,453.2000000000001,False,Filled,1643,,1.0,2.0,0.04532,0.09064,0.13596,True,,"indie Semiconductor, Inc. Class A Common Stock",,0.0,0.0,0.0,0.0,0.0062523423352202,59.52342335220273,91.0,5.0,intraday_return;mom_21;volume_z_60,mom_1;mom_5;volume_z_20,,False,False,True,True,4.32,,FLAT,False,-453.2000000000001
2026-05-14T17:13:00.563471+00:00,INSM,BUY,25,116.1,2902.5,False,Filled,1652,,1.0,2.0,0.29025,0.5805,0.87075,True,,"Insmed, Inc.",COVER,-0.0036760602678571,-0.0044642857142857,0.0007882254464285,78.82254464285712,0.0028835897272919,-31.83589727291901,527.0,5.0,mom_5;parkinson_vol_20;intraday_return,volatility_10;mom_21;price_kurt_63,,False,True,True,True,115.62,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is -31.84 bps versus threshold 5.00 bps. Main contributors were volatility_10, mom_21, price_kurt_63. Price filter passed; liquidity filter passed.",SHORT,True,2902.5
2026-05-14T17:13:00.563471+00:00,INTC,BUY,16,117.14,1874.24,False,Filled,1655,,1.0,2.0,0.187424,0.374848,0.562272,True,,Intel Corp,SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0094076427906874,91.07642790687416,17.0,5.0,mom_21;mom_252;mom_63,mom_126;mom_10;mom_1,,False,True,True,True,115.93,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 91.08 bps versus threshold 5.00 bps. Main contributors were mom_21, mom_252, mom_63. Price filter passed; liquidity filter passed.",LONG,True,1874.24
2026-05-14T17:13:00.563471+00:00,IPCX,BUY,46,10.31,474.2600000000001,False,Filled,1658,,1.0,2.0,0.047426,0.094852,0.142278,True,,Inflection Point Acquisition Corp. III Class A Ordinary Shares,,0.0,0.0,0.0,0.0,-0.0012637235618112,-15.63723561811289,6862.0,1.0,parkinson_vol_20;volatility_10;volatility_63,hl_range_20;volatility_20;volume_z_60,,False,True,True,True,10.3,,FLAT,False,474.2600000000001
2026-05-14T17:13:00.563471+00:00,IPSC,SELL,1278,2.38,3041.64,False,Filled,1661,,1.0,2.0,0.304164,0.608328,0.912492,True,,"Century Therapeutics, Inc. Common Stock",,0.0,0.0,0.0,0.0,0.0015586697312691,12.586697312691513,1031.0,4.0,mom_252;parkinson_vol_20;revenue_growth_yoy,mom_126;intraday_return;mom_21,,False,False,True,True,2.38,,FLAT,False,-3041.64
2026-05-14T17:13:00.563471+00:00,IPWR,BUY,340,7.1,2414.0,False,Filled,1667,,1.0,2.0,0.2414,0.4828,0.7242,True,,Ideal Power Inc.,SHORT,-0.00078125,0.0,-0.00078125,-78.125,-0.0076061027583838,73.0610275838389,7435.0,1.0,mom_5;hl_range_20;close_to_low_20,parkinson_vol_20;intraday_return;volume_z_60,,False,True,True,True,7.38,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 73.06 bps versus threshold 5.00 bps. Main contributors were parkinson_vol_20, intraday_return, volume_z_60. Price filter passed; liquidity filter passed.",SHORT,True,2414.0
2026-05-14T17:13:00.563471+00:00,IREN,BUY,67,58.9,3946.3,False,Filled,1670,,1.0,2.0,0.39463,0.78926,1.18389,True,,IREN Limited Ordinary Shares,SELL,0.0036760602678571,0.0044642857142857,-0.0007882254464285,-78.82254464285712,0.0025199980381139,22.19998038113978,635.0,5.0,mom_252;hl_range_20;mom_1,intraday_return;volume_z_60;mom_10,,False,True,True,True,58.4,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 22.20 bps versus threshold 5.00 bps. Main contributors were mom_252, hl_range_20, mom_1. Price filter passed; liquidity filter passed.",LONG,True,3946.3
2026-05-14T17:13:00.563471+00:00,IRHO,BUY,293,10.0,2930.0,False,Filled,1673,,1.0,2.0,0.293,0.586,0.879,True,,Iron Horse Acquisitions II Corp. Common Stock,,0.0,0.0,0.0,0.0,-0.0002182334034172,-5.182334034172476,6485.0,2.0,parkinson_vol_20;volume_z_60;volatility_10,hl_range_20;volatility_20;close_to_high_20,,False,True,False,True,9.99,,FLAT,False,2930.0
2026-05-14T17:13:00.563471+00:00,JACK,SELL,180,11.11,1999.8,False,Filled,1682,,1.0,2.0,0.19998,0.39996,0.5999399999999999,True,,Jack in the Box Inc.,,0.0,0.0,0.0,0.0,-0.0020321191302831,-23.321191302831075,7027.0,1.0,intraday_return;volume_z_20;mom_10,volume_z_60;mom_1;mom_5,,False,True,True,True,10.98,,FLAT,False,-1999.8
2026-05-14T17:13:00.563471+00:00,JBLU,SELL,100,4.82,482.0,False,Filled,1691,,1.0,2.0,0.0482,0.0964,0.1446,True,,JetBlue Airways Corp,,0.0,0.0,0.0,0.0,-0.0012063728053631,-15.063728053631722,6846.0,1.0,parkinson_vol_20;mom_1;operating_margin,intraday_return;mom_21;mom_5,,False,False,True,True,4.88,,FLAT,False,-482.0
2026-05-14T17:13:00.563471+00:00,KALU,BUY,4,178.7,714.8,False,Filled,1694,,1.0,2.0,0.07148,0.14296,0.21444,True,,Kaiser Aluminum Corporation,BUY,0.00078125,0.0,0.00078125,78.125,0.0049488245146936,46.48824514693678,191.0,5.0,parkinson_vol_20;intraday_return;mom_21,mom_126;hl_range_20;close_to_high_20,,False,True,True,True,177.84,"BUY because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 46.49 bps versus threshold 5.00 bps. Main contributors were parkinson_vol_20, intraday_return, mom_21. Price filter passed; liquidity filter passed.",LONG,True,714.8
2026-05-14T17:13:00.563471+00:00,KALV,BUY,109,26.78,2919.02,False,Filled,1697,,1.0,2.0,0.291902,0.583804,0.875706,True,,"KalVista Pharmaceuticals, Inc. Common Stock",,0.0,0.0,0.0,0.0,0.002365034073257,20.650340732570044,699.0,5.0,parkinson_vol_20;net_margin;mom_63,operating_margin;mom_126;hl_range_20,,False,True,True,True,26.76,,FLAT,False,2919.02
2026-05-14T17:13:00.563471+00:00,KROS,BUY,72,10.75,774.0,False,Filled,1709,,1.0,2.0,0.0774,0.1548,0.2322,True,,"Keros Therapeutics, Inc. Common Stock",,0.0,0.0,0.0,0.0,0.0007343493794379,4.343493794379318,1546.0,3.0,intraday_return;parkinson_vol_20;volume_z_20,volume_z_60;mom_1;hl_range_20,,False,True,True,True,10.99,,FLAT,False,774.0
2026-05-14T17:13:00.563471+00:00,LASR,BUY,58,81.66,4736.28,False,Filled,1715,,1.0,2.0,0.473628,0.947256,1.420884,True,,"nLIGHT, Inc. Common Stock",SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0083228365891674,80.2283658916745,34.0,5.0,mom_252;mom_5;volume_z_60,mom_126;mom_10;intraday_return,,False,True,True,True,81.33,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 80.23 bps versus threshold 5.00 bps. Main contributors were mom_252, mom_5, volume_z_60. Price filter passed; liquidity filter passed.",LONG,True,4736.28
2026-05-14T17:13:00.563471+00:00,LBRDA,SELL,136,34.76,4727.36,False,Filled,1718,,1.0,2.0,0.472736,0.945472,1.418208,True,,Liberty Broadband Corporation Class A,COVER,-0.0044573102678571,-0.0044642857142857,6.975446428571404e-06,0.6975446428571404,-0.0071768569126308,68.7685691263089,7425.0,1.0,sales_to_price;close_to_high_20;parkinson_vol_20,earnings_yield;book_to_market;intraday_return,,False,True,True,True,34.5,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 68.77 bps versus threshold 5.00 bps. Main contributors were earnings_yield, book_to_market, intraday_return. Price filter passed; liquidity filter passed.",SHORT,True,-4727.36
2026-05-14T17:13:00.563471+00:00,LBRDK,SELL,22,34.85,766.7,False,Filled,1721,,1.0,2.0,0.07667,0.15334,0.23001,True,,Liberty Broadband Corporation Class C,COVER,-0.0044573102678571,-0.0044642857142857,6.975446428571404e-06,0.6975446428571404,-0.0075677477828393,72.6774778283933,7433.0,1.0,sales_to_price;close_to_high_20;volatility_20,earnings_yield;book_to_market;intraday_return,,False,True,True,True,34.55,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 72.68 bps versus threshold 5.00 bps. Main contributors were earnings_yield, book_to_market, intraday_return. Price filter passed; liquidity filter passed.",SHORT,True,-766.7
2026-05-14T17:13:00.563471+00:00,LBTYB,BUY,100,15.81,1581.0,False,Filled,1727,,1.0,2.0,0.1581,0.3162,0.4742999999999999,True,,Liberty Global Ltd. Class B Common Shares,,0.0,0.0,0.0,0.0,-0.0013798100306092,-16.79810030609238,6886.0,1.0,overnight_return;volume_z_60;hl_range_20,intraday_return;mom_5;parkinson_vol_20,,False,True,False,True,14.8,,FLAT,False,1581.0
2026-05-14T17:13:00.563471+00:00,LE,SELL,222,10.83,2404.26,False,Filled,1730,,1.0,2.0,0.240426,0.480852,0.7212780000000001,True,,"Lands' End, Inc. Common Stock",,0.0,0.0,0.0,0.0,0.0001272843818414,-1.7271561815854346,1919.0,3.0,parkinson_vol_20;intraday_return;volume_z_20,volume_z_60;hl_range_20;mom_63,,False,True,True,True,10.86,,FLAT,False,-2404.26
2026-05-14T17:13:00.563471+00:00,LGIH,SELL,10,44.32,443.2,False,Filled,1736,,1.0,2.0,0.04432,0.08864,0.13296,True,,"LGI Homes, Inc.",,0.0,0.0,0.0,0.0,0.0035266491695782,32.26649169578269,384.0,5.0,intraday_return;parkinson_vol_20;mom_10,mom_1;mom_5;hl_range_20,,False,True,True,True,43.72,,FLAT,False,-443.2
2026-05-14T17:13:00.563471+00:00,LGN,BUY,8,89.94,719.52,False,Filled,1739,,1.0,2.0,0.071952,0.143904,0.215856,True,,Legence Corp. Class A Common stock,BUY,0.00078125,0.0,0.00078125,78.125,0.0060033504220279,57.03350422027976,110.0,5.0,intraday_return;mom_63;volume_z_20,volume_z_60;mom_126;mom_1,,False,True,True,True,89.0,"BUY because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 57.03 bps versus threshold 5.00 bps. Main contributors were intraday_return, mom_63, volume_z_20. Price filter passed; liquidity filter passed.",LONG,True,719.52
2026-05-14T17:13:00.563471+00:00,LINC,BUY,15,50.76,761.4,False,Filled,1751,,1.0,2.0,0.07614,0.15228,0.22842,True,,Lincoln Educational Services,BUY,0.00078125,0.0,0.00078125,78.125,0.005089298009213,47.89298009213001,179.0,5.0,mom_5;parkinson_vol_20;mom_63,mom_126;mom_10;hl_range_20,,False,True,True,True,50.99,"BUY because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 47.89 bps versus threshold 5.00 bps. Main contributors were mom_5, parkinson_vol_20, mom_63. Price filter passed; liquidity filter passed.",LONG,True,761.4
2026-05-14T17:13:00.563471+00:00,LITE,BUY,4,1010.83,4043.32,False,Filled,1760,,1.0,2.0,0.404332,0.808664,1.212996,True,,Lumentum Holdings Inc. Common Stock,SELL,0.0044573102678571,0.0044642857142857,-6.975446428571404e-06,-0.6975446428571404,0.0070340547873612,67.34054787361235,65.0,5.0,mom_252;mom_5;mom_63,mom_126;mom_1;mom_10,,False,True,True,True,1001.81,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 67.34 bps versus threshold 5.00 bps. Main contributors were mom_252, mom_5, mom_63. Price filter passed; liquidity filter passed.",LONG,True,4043.32
2026-05-14T17:13:00.563471+00:00,LMB,BUY,40,75.6,3024.0,False,Filled,1766,,1.0,2.0,0.3024,0.6048,0.9072,True,,"Limbach Holdings, Inc Common Stock",SHORT,-0.00078125,0.0,-0.00078125,-78.125,-0.0029468669513395,26.468669513395067,7173.0,1.0,volatility_20;mom_10;close_to_high_20,intraday_return;volume_z_60;volatility_10,,False,True,True,True,74.89,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 26.47 bps versus threshold 5.00 bps. Main contributors were intraday_return, volume_z_60, volatility_10. Price filter passed; liquidity filter passed.",SHORT,True,3024.0
