signal_date,execution_date,portfolio_return,gross_return_before_cost,transaction_cost,turnover_penalty,turnover,gross_exposure,net_exposure,long_exposure,short_exposure,number_long,number_short,risk_scale,vol_scale,var_scale,drawdown_scale,rolling_volatility_annual,rolling_daily_var,drawdown,equity,cumulative_return,peak_equity
2024-01-22,2024-01-23,0.00013817558644521345,0.00024317558644521345,0.00010499999999999999,0.0,0.35,1.0,-1.3877787807814457e-17,0.5,-0.5,90,90,1.0,1.0,1.0,1.0,0.1361718099339934,0.009667453145271905,-0.006270240333843269,1.012695879037674,0.012695879037674107,1.019085791873526
2024-01-23,2024-01-24,0.00936240063114254,0.009460733964475873,9.833333333333334e-05,0.0,0.32777777777777783,1.0,6.938893903907228e-18,0.5,-0.5,80,80,1.0,1.0,1.0,1.0,0.1308800394541248,0.009363703252827283,0.0,1.022177143574732,0.022177143574731994,1.022177143574732
2024-01-24,2024-01-25,-0.006796186504965962,-0.0066859455411105405,0.00011024096385542168,0.0,0.3674698795180723,1.0,0.0,0.5,-0.5,83,83,1.0,1.0,1.0,1.0,0.1307660301874947,0.00905995336038266,-0.00679618650496594,1.0152302370658848,0.015230237065884777,1.022177143574732
2024-01-25,2024-01-26,0.006539768717644399,0.006651837683161641,0.00011206896551724138,0.0,0.37356321839080464,1.0,0.0,0.5,-0.5,87,87,1.0,1.0,1.0,1.0,0.13054685993020218,0.00875620346793804,-0.0003008632752258267,1.021869608011455,0.0218696080114551,1.022177143574732
2024-01-26,2024-01-29,0.0030566702348738465,0.0031877047176324673,0.00013103448275862068,0.0,0.4367816091954023,1.0,-3.469446951953614e-18,0.5,-0.5,79,79,1.0,1.0,1.0,1.0,0.12820322593540437,0.008452453575493417,0.0,1.0249931264261858,0.024993126426185786,1.0249931264261858
2024-01-29,2024-01-30,0.0023560121015218636,0.0025094211924309544,0.0001534090909090909,0.0,0.5113636363636364,0.9999999999999999,-3.469446951953614e-18,0.5,-0.5,88,88,1.0,1.0,1.0,1.0,0.12454816091423528,0.008148703683048795,0.0,1.0274080226360225,0.02740802263602249,1.0274080226360225
2024-01-30,2024-01-31,0.011735940615367419,0.011853554251731055,0.00011761363636363636,0.0,0.3920454545454546,1.0,-3.469446951953614e-18,0.5,-0.5,82,82,1.0,1.0,1.0,1.0,0.12108897428017835,0.007844953790604174,0.0,1.039465622177431,0.03946562217743099,1.039465622177431
2024-01-31,2024-02-01,0.013758553636381935,0.013901735454563753,0.00014318181818181818,0.0,0.4772727272727273,0.9999999999999999,6.938893903907228e-18,0.5,-0.5,88,88,1.0,1.0,1.0,1.0,0.12338350789940063,0.007541203898159552,0.0,1.0537671656933343,0.053767165693334285,1.0537671656933343
2024-02-01,2024-02-02,0.006300090556149927,0.006410886010695381,0.00011079545454545455,0.0,0.3693181818181819,1.0,-5.204170427930421e-18,0.5,-0.5,88,88,1.0,1.0,1.0,1.0,0.12510885731005517,0.007237454005714935,0.0,1.0604059942622996,0.060405994262299645,1.0604059942622996
2024-02-02,2024-02-05,0.022424198385957037,0.022518580408428947,9.438202247191011e-05,0.0,0.3146067415730337,1.0,0.0,0.49999999999999994,-0.49999999999999994,89,89,1.0,1.0,1.0,1.0,0.12476761822445143,0.007223276887643092,0.0,1.0841847486472955,0.08418474864729553,1.0841847486472955
2024-02-05,2024-02-06,0.010336816528561053,0.010447754028561053,0.00011093749999999998,0.0,0.36979166666666663,1.0,-3.469446951953614e-18,0.49999999999999994,-0.5,96,96,1.0,1.0,1.0,1.0,0.1367698610634658,0.007209099769571248,0.0,1.0953917674771267,0.09539176747712674,1.0953917674771267
2024-02-06,2024-02-07,0.0008596390218136621,0.0009424515218136621,8.281249999999999e-05,0.0,0.27604166666666663,1.0,3.469446951953614e-18,0.5,-0.49999999999999994,96,96,1.0,1.0,1.0,1.0,0.12860502245361205,0.007194922651499404,0.0,1.0963334089846235,0.0963334089846235,1.0963334089846235
2024-02-07,2024-02-08,0.010381249739895402,0.010482239838905304,0.00010099009900990097,0.0,0.3366336633663366,1.0,1.734723475976807e-18,0.5,-0.5,101,101,1.0,1.0,1.0,1.0,0.12586540869814217,0.0071807455334275605,0.0,1.1077147199014838,0.10771471990148385,1.1077147199014838
2024-02-08,2024-02-09,0.006876625476977545,0.006973160130442892,9.653465346534651e-05,0.0,0.32178217821782173,1.0,-6.938893903907228e-18,0.5,-0.49999999999999994,96,96,1.0,1.0,1.0,1.0,0.10892129028929422,0.007166568415355717,0.0,1.1153320591655815,0.11533205916558154,1.1153320591655815
2024-02-09,2024-02-12,-0.003828330347072572,-0.0037224479941313955,0.00010588235294117645,0.0,0.3529411764705882,1.0,6.938893903907228e-18,0.5,-0.5,102,102,1.0,1.0,1.0,1.0,0.10668236766074173,0.007152391297283874,-0.0038283303470726393,1.111062199596415,0.11106219959641495,1.1153320591655815
2024-02-12,2024-02-13,0.01780012596029665,0.01791904487921557,0.0001189189189189189,0.0,0.3963963963963964,1.0,-8.673617379884035e-18,0.5,-0.5,111,111,1.0,1.0,1.0,1.0,0.11204638029615561,0.00713821417921203,0.0,1.1308392466989554,0.1308392466989554,1.1308392466989554
2024-02-13,2024-02-14,0.014557861907191574,0.014672726772056438,0.00011486486486486487,0.0,0.3828828828828829,1.0,0.0,0.5,-0.5,109,109,1.0,1.0,1.0,1.0,0.11869943788021772,0.007124037061140186,0.0,1.1473018482916313,0.1473018482916313,1.1473018482916313
2024-02-14,2024-02-15,-0.009332652427886935,-0.009212927657244734,0.00011972477064220181,0.0,0.3990825688073394,1.0,-6.938893903907228e-18,0.5,-0.5,106,106,1.0,1.0,1.0,1.0,0.12218757744039137,0.007109859943068343,-0.009332652427887056,1.136594478911653,0.1365944789116531,1.1473018482916313
2024-02-15,2024-02-16,-0.007985095449274462,-0.007877200712432357,0.00010789473684210526,0.0,0.35964912280701755,0.9999999999999999,0.0,0.5,-0.5,114,114,1.0,1.0,1.0,1.0,0.13419154817364487,0.008285053216800932,-0.017243225756729985,1.127518663510425,0.12751866351042507,1.1473018482916313
2024-02-16,2024-02-20,-0.013701980606617155,-0.01360370474454819,9.82758620689655e-05,0.0,0.3275862068965517,1.0,-5.204170427930421e-18,0.5,-0.5,116,116,1.0,1.0,1.0,1.0,0.14280161682555625,0.008591496089650073,-0.03070894001843294,1.1120694246494063,0.11206942464940628,1.1473018482916313
2024-02-20,2024-02-21,0.0004296837056094925,0.0005296837056094925,0.0001,0.0,0.33333333333333337,1.0,-6.938893903907228e-18,0.5,-0.5,117,117,1.0,1.0,1.0,1.0,0.15261285378581832,0.010924572198575101,-0.030292451443965862,1.1125472627606847,0.11254726276068472,1.1473018482916313
2024-02-21,2024-02-22,0.002444142627785972,0.0025569631406064846,0.00011282051282051281,0.0,0.37606837606837606,0.9999999999999999,6.938893903907228e-18,0.4999999999999999,-0.4999999999999999,107,107,1.0,1.0,1.0,1.0,0.15249968588568924,0.010725582227239079,-0.027922347888054255,1.1152664869510247,0.1152664869510247,1.1473018482916313
2024-02-22,2024-02-23,-0.00036246629994687353,-0.00023910181396556512,0.00012336448598130838,0.0,0.41121495327102797,0.9999999999999998,2.0816681711721685e-17,0.4999999999999999,-0.49999999999999994,107,107,1.0,1.0,1.0,1.0,0.1517035790125075,0.010526592255903059,-0.02827469327787624,1.114862240434045,0.11486224043404492,1.1473018482916313
2024-02-23,2024-02-26,0.02770571249406101,0.02781926389593017,0.00011355140186915887,0.0,0.37850467289719625,1.0,-1.734723475976807e-18,0.5,-0.5,100,100,1.0,1.0,1.0,1.0,0.14704738119178176,0.010327602284567037,-0.0013523513066298065,1.1457502931379953,0.14575029313799526,1.1473018482916313
2024-02-26,2024-02-27,0.02027722208686515,0.02039436494400801,0.00011714285714285715,0.0,0.39047619047619053,1.0,0.0,0.5,-0.5,105,105,1.0,1.0,1.0,1.0,0.16817397009184493,0.010128612313231014,0.0,1.1689829262880453,0.16898292628804534,1.1689829262880453
2024-02-27,2024-02-28,0.006094749315448499,0.00620586042655961,0.00011111111111111113,0.0,0.37037037037037046,0.9999999999999999,0.0,0.5,-0.49999999999999994,108,108,1.0,1.0,1.0,1.0,0.17541411065703028,0.009929622341894992,0.0,1.1761075841778104,0.17610758417781036,1.1761075841778104
2024-02-28,2024-02-29,-0.0007103662463429797,-0.0005978662463429797,0.00011249999999999997,0.0,0.37499999999999994,0.9999999999999998,-1.3877787807814457e-17,0.4999999999999999,-0.4999999999999999,107,107,1.0,1.0,1.0,1.0,0.17470035399624698,0.009730632370558972,-0.0007103662463431304,1.1752721170479423,0.17527211704794232,1.1761075841778104
2024-02-29,2024-03-01,0.018951042200126098,0.019094032854331706,0.00014299065420560745,0.0,0.47663551401869153,1.0,-6.938893903907228e-18,0.5,-0.5,101,101,1.0,1.0,1.0,1.0,0.17565650643165806,0.00953164239922295,0.0,1.1975447485347492,0.19754474853474924,1.1975447485347492
2024-03-01,2024-03-04,-0.0011824936532641092,-0.0010696223661353964,0.00011287128712871288,0.0,0.3762376237623763,1.0,0.0,0.5,-0.5,99,99,1.0,1.0,1.0,1.0,0.17953768971488038,0.009332652427886933,-0.0011824936532639496,1.1961286594701073,0.19612865947010727,1.1975447485347492
2024-03-04,2024-03-05,-0.005049174428978805,-0.004938116736671112,0.00011105769230769232,0.0,0.37019230769230776,1.0,0.0,0.5,-0.5,104,104,1.0,1.0,1.0,1.0,0.18158783697624573,0.009265274578956309,-0.00622569746552637,1.190089197228942,0.19008919722894202,1.1975447485347492
2024-03-05,2024-03-06,0.008534613953632288,0.008645725064743398,0.00011111111111111112,0.0,0.3703703703703704,1.0,0.0,0.5,-0.5,108,108,1.0,1.0,1.0,1.0,0.17489770181932943,0.009197896730025685,0.0,1.200246149097679,0.20024614909767902,1.200246149097679
2024-03-06,2024-03-07,0.0021652026939594786,0.00228881380507059,0.0001236111111111111,0.0,0.41203703703703703,1.0,-3.469446951953614e-18,0.5,-0.5,102,102,1.0,1.0,1.0,1.0,0.1742469559733943,0.00913051888109506,0.0,1.20284492529312,0.20284492529311993,1.20284492529312
2024-03-07,2024-03-08,-0.00452479148187286,-0.004401262070108155,0.00012352941176470587,0.0,0.411764705882353,1.0,-3.469446951953614e-18,0.5,-0.5,101,101,1.0,1.0,1.0,1.0,0.17393282241464,0.009063141032164438,-0.004524791481872903,1.1974023028211396,0.19740230282113957,1.20284492529312
2024-03-08,2024-03-11,-0.005842617864452928,-0.005733794335041164,0.00010882352941176471,0.0,0.36274509803921573,1.0,3.469446951953614e-18,0.5,-0.5,102,102,1.0,1.0,1.0,1.0,0.1755196295355412,0.008995763183233814,-0.010340972718780872,1.1904063387357398,0.19040633873573976,1.20284492529312
2024-03-11,2024-03-12,0.01746334965113161,0.01759864376877867,0.00013529411764705878,0.0,0.4509803921568627,1.0,-3.469446951953614e-18,0.5,-0.5,97,97,1.0,1.0,1.0,1.0,0.17849600212290592,0.00892838533430319,0.0,1.2111948208560055,0.2111948208560055,1.2111948208560055
2024-03-12,2024-03-13,0.001876258833297591,0.0020278052250501683,0.0001515463917525773,0.0,0.5051546391752577,1.0,0.0,0.5,-0.5,87,87,1.0,1.0,1.0,1.0,0.18312402081385712,0.008861007485372566,0.0,1.213467335837481,0.213467335837481,1.213467335837481
2024-03-13,2024-03-14,-0.006217910625396651,-0.006090324418500099,0.0001275862068965517,0.0,0.4252873563218391,1.0,0.0,0.5,-0.5,87,87,1.0,1.0,1.0,1.0,0.1762483782464597,0.008793629636441943,-0.006217910625396783,1.2059221043964052,0.20592210439640524,1.213467335837481
2024-03-14,2024-03-15,0.0032777791972245273,0.003419158507569355,0.00014137931034482757,0.0,0.47126436781609193,1.0,-6.938893903907228e-18,0.5,-0.5,86,86,1.0,1.0,1.0,1.0,0.1745217718888082,0.00872625178751132,-0.0029605123662703736,1.209874850783669,0.20987485078366896,1.213467335837481
2024-03-15,2024-03-18,0.009381207134318933,0.009520811094714973,0.00013960396039603958,0.0,0.4653465346534653,1.0,-6.938893903907228e-18,0.5,-0.5,101,101,1.0,1.0,1.0,1.0,0.16877840602904806,0.008658873938580695,0.0,1.2212249373654738,0.22122493736547377,1.2212249373654738
2024-03-18,2024-03-19,0.00662534264775973,0.006757520865581512,0.00013217821782178217,0.0,0.44059405940594065,1.0,-3.469446951953614e-18,0.5,-0.5,88,88,1.0,1.0,1.0,1.0,0.16474774649616347,0.008591496089650071,0.0,1.229315971025509,0.22931597102550905,1.229315971025509
2024-03-19,2024-03-20,0.004533674674303768,0.004677358884830084,0.00014368421052631577,0.0,0.4789473684210526,1.0,3.469446951953614e-18,0.5,-0.5,95,95,1.0,1.0,1.0,1.0,0.150916752548283,0.008524118240719449,0.0,1.2348892897100647,0.23488928971006473,1.2348892897100647
2024-03-20,2024-03-21,0.0048427394553934595,0.004981686823814512,0.00013894736842105261,0.0,0.4631578947368421,1.0,-3.469446951953614e-18,0.5,-0.5,93,93,1.0,1.0,1.0,1.0,0.1499442169103449,0.008456740391788824,0.0,1.2408695367963865,0.24086953679638645,1.2408695367963865
2024-03-21,2024-03-22,-0.003015595908672613,-0.0028849507473822904,0.00013064516129032255,0.0,0.4354838709677419,1.0,3.469446951953614e-18,0.5,-0.5,79,79,1.0,1.0,1.0,1.0,0.1495855365798389,0.0083893625428582,-0.00301559590867273,1.2371275756980267,0.23712757569802667,1.2408695367963865
2024-03-22,2024-03-25,0.004879301020537363,0.005016009881296857,0.00013670886075949366,0.0,0.45569620253164556,0.9999999999999999,0.0,0.5,-0.5,73,73,1.0,1.0,1.0,1.0,0.151226679279265,0.008321984693927576,0.0,1.243163893540665,0.24316389354066503,1.243163893540665
2024-03-25,2024-03-26,-0.0007394545802367332,-0.0005740699648521179,0.00016538461538461534,0.0,0.5512820512820512,1.0,-2.0816681711721685e-17,0.49999999999999994,-0.49999999999999994,78,78,1.0,1.0,1.0,1.0,0.12587040314295805,0.008254606844996954,-0.0007394545802368313,1.2422446303056014,0.2422446303056014,1.243163893540665
2024-03-26,2024-03-27,0.0010803544429410716,0.0012374973000839288,0.00015714285714285713,0.0,0.5238095238095238,0.9999999999999999,0.0,0.49999999999999994,-0.49999999999999994,84,84,1.0,1.0,1.0,1.0,0.11135568510478075,0.00818722899606633,0.0,1.2435866948111716,0.24358669481117157,1.2435866948111716
2024-03-27,2024-03-28,0.0017822266989179437,0.0019541016989179437,0.00017187499999999996,0.0,0.5729166666666666,1.0,-1.3877787807814457e-17,0.5,-0.49999999999999994,96,96,1.0,1.0,1.0,1.0,0.11096933210196659,0.008119851147135706,0.0,1.2458030482210833,0.24580304822108334,1.2458030482210833
2024-03-28,2024-04-01,-0.0028063791629188792,-0.0026486472041559925,0.00015773195876288656,0.0,0.5257731958762886,0.9999999999999999,0.0,0.5,-0.5,97,97,1.0,1.0,1.0,1.0,0.11026916090771356,0.008052473298205081,-0.002806379162918926,1.2423068525054548,0.2423068525054548,1.2458030482210833
2024-04-01,2024-04-02,0.0032626973442636113,0.0034219756947790753,0.00015927835051546393,0.0,0.5309278350515465,1.0,0.0,0.5,-0.5,91,91,1.0,1.0,1.0,1.0,0.09425428707641542,0.008052473298205081,0.0,1.2463601237738848,0.24636012377388483,1.2463601237738848
2024-04-02,2024-04-03,-0.014607676764957644,-0.014441193248474128,0.00016648351648351648,0.0,0.554945054945055,1.0,0.0,0.5,-0.5,83,83,1.0,1.0,1.0,1.0,0.0936743982447126,0.008052473298205081,-0.014607676764957556,1.2281536979530634,0.2281536979530634,1.2463601237738848
2024-04-03,2024-04-04,0.0043724096318121086,0.00451883820324068,0.00014642857142857144,0.0,0.48809523809523814,0.9999999999999999,0.0,0.49999999999999994,-0.5,84,84,1.0,1.0,1.0,1.0,0.10831690057044337,0.009531642399222945,-0.010299137879731024,1.233523689011339,0.23352368901133902,1.2463601237738848
2024-04-04,2024-04-05,0.005672832121058414,0.005799617835344128,0.00012678571428571426,0.0,0.4226190476190476,1.0,0.0,0.5,-0.5,81,81,1.0,1.0,1.0,1.0,0.10575879123545963,0.009531642399222945,-0.004684731038855916,1.240521261816449,0.24052126181644895,1.2463601237738848
2024-04-05,2024-04-08,0.00478569844067129,0.004900513255486105,0.0001148148148148148,0.0,0.38271604938271603,1.0,0.0,0.5,-0.5,81,81,1.0,1.0,1.0,1.0,0.10682756755996713,0.009531642399222945,0.0,1.2464580224847435,0.24645802248474347,1.2464580224847435
2024-04-08,2024-04-09,0.01833517684535219,0.01846250242674754,0.00012732558139534882,0.0,0.42441860465116277,1.0,0.0,0.5,-0.5,86,86,1.0,1.0,1.0,1.0,0.10488279875467026,0.008052473298205081,0.0,1.2693120507573092,0.26931205075730924,1.2693120507573092
2024-04-09,2024-04-10,-0.007293117340516041,-0.007151450673849374,0.00014166666666666665,0.0,0.4722222222222222,1.0,3.469446951953614e-18,0.5,-0.5,90,90,1.0,1.0,1.0,1.0,0.115397763161301,0.008052473298205081,-0.007293117340516075,1.260054809029405,0.26005480902940503,1.2693120507573092
2024-04-10,2024-04-11,-0.0014532619255537597,-0.0012982619255537597,0.000155,0.0,0.5166666666666667,1.0,0.0,0.5,-0.5,75,75,1.0,1.0,1.0,1.0,0.1081572817673925,0.008052473298205081,-0.008735780456320286,1.2582236193513316,0.25822361935133165,1.2693120507573092
2024-04-11,2024-04-12,0.0016352995202129363,0.0017632995202129364,0.00012799999999999997,0.0,0.42666666666666664,1.0,6.938893903907228e-18,0.5,-0.5,75,75,1.0,1.0,1.0,1.0,0.1088518629101553,0.008052473298205081,-0.00711476655369625,1.2602811918323775,0.2602811918323775,1.2693120507573092
2024-04-12,2024-04-15,0.017307376928199256,0.017435376928199256,0.000128,0.0,0.4266666666666667,1.0,0.0,0.5,-0.5,69,69,1.0,1.0,1.0,1.0,0.10463398622431616,0.008052473298205081,0.0,1.2820933534549408,0.2820933534549408,1.2820933534549408
2024-04-15,2024-04-16,0.0020188233213402416,0.0021976694751863956,0.00017884615384615384,0.0,0.5961538461538461,1.0,0.0,0.5,-0.5,104,104,1.0,1.0,1.0,1.0,0.11755494879870565,0.008052473298205081,0.0,1.284681673417031,0.284681673417031,1.284681673417031
2024-04-16,2024-04-17,0.008655189142840386,0.00875903529668654,0.00010384615384615382,0.0,0.3461538461538461,1.0,0.0,0.5,-0.5,103,103,1.0,1.0,1.0,1.0,0.1150741382489805,0.008052473298205081,0.0,1.295800836288796,0.29580083628879605,1.295800836288796
2024-04-17,2024-04-18,0.006166144688092121,0.0062739116783833825,0.00010776699029126213,0.0,0.3592233009708738,1.0,-6.938893903907228e-18,0.5,-0.5,98,98,1.0,1.0,1.0,1.0,0.11624465059490385,0.008052473298205081,0.0,1.3037909317323035,0.30379093173230354,1.3037909317323035
2024-04-18,2024-04-19,0.018854298654581686,0.01895884410912714,0.00010454545454545451,0.0,0.3484848484848484,1.0,3.469446951953614e-18,0.5,-0.5,99,99,1.0,1.0,1.0,1.0,0.11673658026267647,0.008052473298205081,0.0,1.3283729953423198,0.3283729953423198,1.3283729953423198
2024-04-19,2024-04-22,-0.0007793902719934207,-0.000675223605326754,0.00010416666666666669,0.0,0.3472222222222223,1.0,0.0,0.49999999999999994,-0.5,108,108,1.0,1.0,1.0,1.0,0.1299274545727991,0.008052473298205081,-0.0007793902719934742,1.3273376743521712,0.3273376743521712,1.3283729953423198
2024-04-22,2024-04-23,-0.00699025549317358,-0.006883498736416823,0.00010675675675675674,0.0,0.35585585585585583,1.0,1.3877787807814457e-17,0.5,-0.5,111,111,1.0,1.0,1.0,1.0,0.12868932501346744,0.008052473298205081,-0.0077641976280369285,1.3180592448827346,0.3180592448827346,1.3283729953423198
2024-04-23,2024-04-24,0.012511857759406783,0.012614560462109486,0.00010270270270270267,0.0,0.3423423423423423,1.0,0.0,0.5,-0.5,108,108,1.0,1.0,1.0,1.0,0.1338640971138132,0.008052473298205081,0.0,1.3345506146731785,0.3345506146731785,1.3345506146731785
2024-04-24,2024-04-25,-0.004762188766702043,-0.004670522100035376,9.166666666666667e-05,0.0,0.3055555555555556,1.0,-3.469446951953614e-18,0.5,-0.5,105,105,1.0,1.0,1.0,1.0,0.13722498198115782,0.008052473298205081,-0.004762188766702091,1.3281952327273865,0.3281952327273865,1.3345506146731785
2024-04-25,2024-04-26,-0.005705195899876609,-0.0056051958998766084,9.999999999999996e-05,0.0,0.33333333333333326,1.0,0.0,0.5,-0.5,103,103,1.0,1.0,1.0,1.0,0.14019719161300634,0.008052473298205081,-0.010440215446752554,1.3206176187313945,0.3206176187313945,1.3345506146731785
2024-04-26,2024-04-29,-0.01313876868534078,-0.013021011675994985,0.00011775700934579437,0.0,0.39252336448598124,0.9999999999999998,0.0,0.4999999999999999,-0.49999999999999994,107,107,1.0,1.0,1.0,1.0,0.14376963989586533,0.008052473298205081,-0.02344181255631328,1.3032663293170972,0.3032663293170972,1.3345506146731785
2024-04-29,2024-04-30,-0.003398601585192814,-0.003297667005753562,0.00010093457943925234,0.0,0.33644859813084116,1.0,1.0408340855860843e-17,0.5000000000000001,-0.5,105,105,1.0,1.0,1.0,1.0,0.15360678589441373,0.009522958240759615,-0.026760744760192412,1.2988370463043517,0.2988370463043517,1.3345506146731785
2024-04-30,2024-05-01,0.007093873234332823,0.007232444662904252,0.00013857142857142857,0.0,0.46190476190476193,0.9999999999999999,5.204170427930421e-18,0.49999999999999994,-0.49999999999999994,94,94,1.0,1.0,1.0,1.0,0.15494901257322616,0.009522958240759615,-0.01985670885684465,1.30805083166289,0.30805083166289005,1.3345506146731785
2024-05-01,2024-05-02,-0.002333778448340235,-0.002190161427063639,0.00014361702127659576,0.0,0.47872340425531923,1.0,-6.938893903907228e-18,0.5,-0.5,93,93,1.0,1.0,1.0,1.0,0.14254791586486787,0.009522958240759615,-0.0221441461459998,1.3049981308226217,0.3049981308226217,1.3345506146731785
2024-05-02,2024-05-03,0.0006375464157200878,0.0007797339157200879,0.0001421875,0.0,0.47395833333333337,1.0,0.0,0.49999999999999994,-0.5,96,96,1.0,1.0,1.0,1.0,0.14379503711381897,0.009522958240759615,-0.021520717651284382,1.305830127703449,0.305830127703449,1.3345506146731785
2024-05-03,2024-05-06,0.0024207239113878324,0.0025613489113878326,0.000140625,0.0,0.46875,1.0,0.0,0.5,-0.5,89,89,1.0,1.0,1.0,1.0,0.14359892437148952,0.009522958240759615,-0.019152089455705235,1.3089911819177913,0.3089911819177913,1.3345506146731785
2024-05-06,2024-05-07,0.006498931351914817,0.006623124900301914,0.00012419354838709675,0.0,0.4139784946236559,1.0,0.0,0.5,-0.5,93,93,1.0,1.0,1.0,1.0,0.14336829041138927,0.009522958240759615,-0.012777626218408833,1.3174982257493368,0.31749822574933684,1.3345506146731785
2024-05-07,2024-05-08,0.0016908433151211042,0.001832778798992072,0.00014193548387096772,0.0,0.4731182795698925,1.0,0.0,0.5,-0.5,87,87,1.0,1.0,1.0,1.0,0.1316983564904629,0.009522958240759615,-0.011108387867162284,1.319725908817029,0.319725908817029,1.3345506146731785
2024-05-08,2024-05-09,0.0025239367611465777,0.002679109174939681,0.0001551724137931034,0.0,0.5172413793103448,1.0,0.0,0.5,-0.5,87,87,1.0,1.0,1.0,1.0,0.12716621990704313,0.009522958240759615,-0.008612487974510863,1.3230568135529297,0.3230568135529297,1.3345506146731785
2024-05-09,2024-05-10,0.010107007430544436,0.010279833517500957,0.00017282608695652174,0.0,0.5760869565217391,1.0,0.0,0.5,-0.5,92,92,1.0,1.0,1.0,1.0,0.1263712070206133,0.009522958240759615,0.0,1.3364289585985416,0.3364289585985416,1.3364289585985416
2024-05-10,2024-05-13,-0.005447258430872483,-0.0052909426413987985,0.00015631578947368418,0.0,0.5210526315789473,1.0,1.0408340855860843e-17,0.5,-0.5,95,95,1.0,1.0,1.0,1.0,0.12911032562497596,0.009522958240759615,-0.005447258430872348,1.3291490846865537,0.3291490846865537,1.3364289585985416
2024-05-13,2024-05-14,-0.006595402895760282,-0.00644076372050255,0.00015463917525773197,0.0,0.5154639175257733,1.0,-3.469446951953614e-18,0.49999999999999994,-0.5,97,97,1.0,1.0,1.0,1.0,0.12057684745678642,0.008242779111077764,-0.012006734462603808,1.3203828109645148,0.3203828109645148,1.3364289585985416
2024-05-14,2024-05-15,0.0035470489532618537,0.003689316994498967,0.0001422680412371134,0.0,0.4742268041237113,1.0,0.0,0.5,-0.5,90,90,1.0,1.0,1.0,1.0,0.12422110202927275,0.007585399907757261,-0.00850227398424952,1.3250662734320515,0.3250662734320515,1.3364289585985416
2024-05-15,2024-05-16,-0.0043848502118794975,-0.004216516878546164,0.00016833333333333332,0.0,0.5611111111111111,1.0,0.0,0.5,-0.5,90,90,1.0,1.0,1.0,1.0,0.12155920575464185,0.007005398585540702,-0.012849842998247762,1.3192560563022386,0.31925605630223863,1.3364289585985416
2024-05-16,2024-05-17,0.016504565588957576,0.016679565588957578,0.000175,0.0,0.5833333333333334,1.0,6.938893903907228e-18,0.5,-0.5,84,84,1.0,1.0,1.0,1.0,0.12154843747357967,0.007005398585540702,0.0,1.3410298044121083,0.3410298044121083,1.3410298044121083
2024-05-17,2024-05-20,0.022165945959551347,0.022353445959551348,0.00018749999999999995,0.0,0.6249999999999999,1.0,3.469446951953614e-18,0.5,-0.5,79,79,1.0,1.0,1.0,1.0,0.11707645456350024,0.007005398585540702,0.0,1.3707549985868548,0.3707549985868548,1.3707549985868548
2024-05-20,2024-05-21,0.009436831696660163,0.009630502582736112,0.00019367088607594933,0.0,0.6455696202531644,1.0,0.0,0.5,-0.49999999999999994,78,78,1.0,1.0,1.0,1.0,0.13986394659564852,0.007005398585540702,0.0,1.3836905828058745,0.38369058280587454,1.3836905828058745
2024-05-21,2024-05-22,-0.0014765770001500004,-0.0012804231539961543,0.00019615384615384615,0.0,0.6538461538461539,1.0,1.3877787807814457e-17,0.5,-0.5,77,77,1.0,1.0,1.0,1.0,0.13855759862301617,0.007005398585540702,-0.0014765770001500256,1.3816474571159791,0.38164745711597914,1.3836905828058745
2024-05-22,2024-05-23,0.009311632830812613,0.009507364538129687,0.0001957317073170732,0.0,0.652439024390244,1.0,0.0,0.5,-0.5,82,82,1.0,1.0,1.0,1.0,0.13392939085892255,0.007005398585540702,0.0,1.3945128509382692,0.39451285093826916,1.3945128509382692
2024-05-23,2024-05-24,0.015804218947157923,0.016007267727645727,0.00020304878048780486,0.0,0.676829268292683,1.0,0.0,0.5,-0.5,80,80,1.0,1.0,1.0,1.0,0.1341433615711215,0.007005398585540702,0.0,1.416552037359123,0.41655203735912294,1.416552037359123
2024-05-24,2024-05-28,0.004775493825230055,0.004977903463784272,0.00020240963855421687,0.0,0.674698795180723,1.0,-6.938893903907228e-18,0.5,-0.5,83,83,1.0,1.0,1.0,1.0,0.13841149138475892,0.007005398585540702,0.0,1.4233167728666485,0.4233167728666485,1.4233167728666485
2024-05-28,2024-05-29,-0.011314603876749261,-0.011108579780363718,0.00020602409638554214,0.0,0.6867469879518072,1.0,0.0,0.5,-0.5,79,79,1.0,1.0,1.0,1.0,0.12357837134703532,0.007005398585540702,-0.011314603876749207,1.4072125073905293,0.4072125073905293,1.4233167728666485
2024-05-29,2024-05-30,-0.002354874881840833,-0.002166900198296529,0.00018797468354430377,0.0,0.6265822784810127,1.0,6.938893903907228e-18,0.49999999999999994,-0.5,79,79,1.0,1.0,1.0,1.0,0.13307140687372704,0.00749419166732769,-0.013642834282122651,1.4038986980034631,0.4038986980034631,1.4233167728666485
2024-05-30,2024-05-31,0.0028074309884257766,0.003003000608678941,0.00019556962025316451,0.0,0.6518987341772151,1.0,-3.469446951953614e-18,0.5,-0.5,79,79,1.0,1.0,1.0,1.0,0.13442310224960374,0.00749419166732769,-0.01087370460943049,1.4078400467128487,0.4078400467128487,1.4233167728666485
