ticker,date,residual,residual_zscore,side_implication,excluded_from_trading,reason
RPAY,2026-03-30,-0.16896188899902626,-3.1879458625408676,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SHPH,2026-03-30,0.2566276302788873,3.522133513027407,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SNSE,2026-03-30,0.2378453036327663,3.2260009793429396,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SPPL,2026-03-30,-0.17992436660600392,-3.360786338078225,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SVC,2026-03-30,-0.23362108349741292,-4.207398428432563,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
TANH,2026-03-30,-0.16091420332575054,-3.0610616062064424,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
TAYD,2026-03-30,-0.20562809078625444,-3.7660454473481777,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
UCAR,2026-03-30,-0.2794946099014147,-4.930665777521282,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
VIVK,2026-03-30,0.3031670946910783,4.255900408490622,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
VRAX,2026-03-30,0.3535950047638707,5.050974685476033,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
VWAV,2026-03-30,-0.15744266239736204,-3.0063273749111237,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
WSHP,2026-03-30,0.4374986513471685,6.373845909910281,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ZKIN,2026-03-30,0.2334335864568661,3.1564434101549703,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AERT,2026-03-31,0.2902479957725335,4.830177526359345,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
APM,2026-03-31,0.1944494438209598,3.187528601142562,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AUUD,2026-03-31,0.24410246235065625,4.038924325399488,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BANL,2026-03-31,-0.19057351203634368,-3.4144244737065943,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CETX,2026-03-31,0.2516969466347725,4.169146246219184,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
DEFT,2026-03-31,0.24881625269583174,4.119751253223136,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
DWSN,2026-03-31,-0.18371212704942136,-3.296772938848698,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
EEIQ,2026-03-31,0.21653732064246048,3.5662673856233513,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FGI,2026-03-31,0.3299939425854772,5.511697606610755,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GCTK,2026-03-31,0.2404224158885639,3.9758229084933165,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GNLN,2026-03-31,-0.204811531334542,-3.658562476014019,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GRDX,2026-03-31,0.2231734067319897,3.680055741089534,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GURE,2026-03-31,0.2654158429454557,4.404382894590403,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GV,2026-03-31,-0.20397929964440106,-3.6442922760632683,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HOTH,2026-03-31,-0.3467692500771856,-6.092698372313436,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HPAI,2026-03-31,0.25639422250852856,4.2496900019261865,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HTCR,2026-03-31,-0.2652247518551538,-4.694462390317864,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HXHX,2026-03-31,0.19810377927960623,3.250189153846548,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ICON,2026-03-31,0.23281485940211724,3.84537683982722,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
IMCC,2026-03-31,-0.16890800213431792,-3.0429279757968306,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
IZM,2026-03-31,-0.24937549041974535,-4.422696567849961,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LESL,2026-03-31,0.20852467508979164,3.428875292140687,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LNKS,2026-03-31,-0.42566521173418664,-7.445520142368263,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MGRT,2026-03-31,0.889266500205271,15.101492514385502,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NCI,2026-03-31,-0.5111752635841585,-8.911753106281871,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NCT,2026-03-31,0.45267463188376456,7.615292058879253,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NPT,2026-03-31,0.4763288895323598,8.02088943077802,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
OFAL,2026-03-31,0.23045846291958183,3.80497192690768,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ONCO,2026-03-31,0.2772965679170959,4.6081005887297275,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ORIC,2026-03-31,-0.4083283771401778,-7.148247040297726,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
PRHI,2026-03-31,0.42911979612178236,7.211399464890599,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RENX,2026-03-31,0.46561458972683123,7.837172321265774,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RGC,2026-03-31,0.32108660354688245,5.358964286532123,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RIME,2026-03-31,0.21569008782747265,3.5517399627699073,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RYM,2026-03-31,0.636914127571019,10.77442968056414,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RZLV,2026-03-31,0.22442388554562187,3.70149758584996,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SELX,2026-03-31,0.42143917022839866,7.0797004818502645,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SHAZ,2026-03-31,0.21513123436741322,3.5421573540893045,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SNYR,2026-03-31,-0.20815442882593832,-3.715882830648689,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
STAK,2026-03-31,0.25140654148445335,4.164166695919819,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
TANH,2026-03-31,-0.3250320918572558,-5.719973327311872,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
TH,2026-03-31,0.3629048738726878,6.076018306720584,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
UBXG,2026-03-31,-0.394186789020851,-6.905762534510904,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
UCAR,2026-03-31,0.606176157540072,10.247368546485577,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
VWAV,2026-03-31,0.1893868139442254,3.1007201540796885,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
WETO,2026-03-31,0.20360349256985052,3.3444922298448887,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
WNW,2026-03-31,-0.25480920086122144,-4.515867899094528,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AAOI,2026-04-01,0.1938896107540465,3.674294010034603,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AERT,2026-04-01,0.2109163330543147,4.007440909930323,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AGPU,2026-04-01,0.17737960743103984,3.351257295901956,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AIIO,2026-04-01,-0.2185424681611922,-4.395401735575474,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ARAI,2026-04-01,-0.16248290348225944,-3.298533539046783,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ATPC,2026-04-01,0.27196351771589033,5.201897479944686,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BFRG,2026-04-01,-0.22759210966584797,-4.572468111550621,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BRAI,2026-04-01,0.22312660906644963,4.246348641470042,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CDT,2026-04-01,-0.21746176980280485,-4.374256661293416,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
COCP,2026-04-01,0.47781280862003156,9.22956950636674,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CSHR,2026-04-01,-0.2456586773502625,-4.9259607515124575,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
DLXY,2026-04-01,0.21897192029961257,4.165057500503848,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
EEIQ,2026-04-01,-0.27073217552885764,-5.416551837713961,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ELAB,2026-04-01,-0.5384674392820862,-10.6550922648839,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FGI,2026-04-01,-0.2009512364161191,-4.0512095758709625,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GNLN,2026-04-01,0.20189381651843305,3.830905264362209,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GSUN,2026-04-01,-0.15420002299042376,-3.1364697014273535,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GVH,2026-04-01,0.3619412077375728,6.962411803363785,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HKIT,2026-04-01,-0.22783970419302035,-4.577312575899307,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ICU,2026-04-01,0.21497693584905123,4.0868911534309795,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
INLF,2026-04-01,0.181615846112677,3.434144052326211,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
INO,2026-04-01,-0.3472775678521949,-6.914248206052554,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
IOTR,2026-04-01,0.15947201333905123,3.0008751524025623,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
JCSE,2026-04-01,-0.15772239361063703,-3.205388829355418,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
KELYB,2026-04-01,0.21506059509700726,4.088528040355699,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LEXX,2026-04-01,0.2054609486807509,3.9007002020159343,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LNKS,2026-04-01,-0.31502611782267725,-6.283212449140828,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LNZA,2026-04-01,0.25755896910690057,4.920056346410339,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LPCN,2026-04-01,-0.7687992809117197,-15.16179282844307,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LUNR,2026-04-01,0.18429731268606686,3.486609950362544,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MGRT,2026-04-01,0.24349756576337522,4.644929234481992,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MOBX,2026-04-01,0.2916124306883583,5.586350478452531,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NPT,2026-04-01,0.1766143254439258,3.336283696341396,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NTCL,2026-04-01,0.3388062420224262,6.509750276895273,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NVNI,2026-04-01,0.29481752753262547,5.649061789455492,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
OLOX,2026-04-01,-0.21510614096387132,-4.328166143626179,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ONCO,2026-04-01,-0.16369805568514853,-3.3223093534492754,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ORIC,2026-04-01,0.18366371317310715,3.4742128659563076,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
OXBR,2026-04-01,-0.23399835205873898,-4.697813422029935,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
PFSA,2026-04-01,0.31592716394420306,6.062095478759986,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
PMAX,2026-04-01,0.23224434408786954,4.424747343398058,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RCON,2026-04-01,0.21386332174386538,4.065102045681394,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RENX,2026-04-01,-0.21955197687353312,-4.415153904666104,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RLAY,2026-04-01,0.16070200295491244,3.024941277414869,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RMSG,2026-04-01,-0.20784498133019874,-4.186093419413847,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SATL,2026-04-01,0.17037420240084197,3.214188697074363,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SBAC,2026-04-01,0.18783370770663144,3.555803481397533,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SELX,2026-04-01,0.511689824460353,9.89241127977979,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SGML,2026-04-01,0.21240001884202125,4.036470884806109,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SIDU,2026-04-01,0.4610950760847351,8.902468337439348,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SKK,2026-04-01,0.2137727969758328,4.063330827163702,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SLSN,2026-04-01,0.3050941167062344,5.85013477134325,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SNBR,2026-04-01,-0.3131807742143212,-6.24710623377391,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SNYR,2026-04-01,-0.20029770583559212,-4.038422517795423,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SWMR,2026-04-01,0.446718687826363,8.621178192717927,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
TBH,2026-04-01,0.20422700910067487,3.8765567915279107,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
VELO,2026-04-01,0.23261840560795724,4.432066276166789,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
VSAT,2026-04-01,0.17955173607223804,3.3937574265923174,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
XHLD,2026-04-01,0.1785710087927802,3.3745683984850467,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ABVC,2026-04-02,0.2717369270249081,5.000916896122444,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ADTX,2026-04-02,-0.2342998008432807,-4.504349058258868,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AEHR,2026-04-02,0.18356102753672424,3.3446430937586404,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AIIO,2026-04-02,-0.3273951071980204,-6.2530277554243066,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ARAI,2026-04-02,-0.19307660568817014,-3.73002298297693,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AXTI,2026-04-02,-0.1956636401943826,-3.7786171850584758,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BGDE,2026-04-02,0.5039157456378405,9.362105122888535,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BOXL,2026-04-02,0.1795359142410117,3.2690363832863722,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CLGN,2026-04-02,-0.16370170243330803,-3.1782522271308937,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CLIR,2026-04-02,0.4360361591784174,8.087072132914928,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CREG,2026-04-02,0.2675395379191395,4.9220742003907905,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CUPR,2026-04-02,0.17074880231046718,3.103981494439453,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CVGI,2026-04-02,0.1941468224632293,3.5434839892384256,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CYCN,2026-04-02,-0.24054595592925004,-4.6216752561705645,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
DEVS,2026-04-02,0.19235324368559764,3.5097938589521434,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ELAB,2026-04-02,-0.24594430597969896,-4.723076498646646,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ESLA,2026-04-02,0.29406349455764574,5.420293495803574,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FCUV,2026-04-02,0.7436055222225263,13.864377285191201,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FRMM,2026-04-02,-0.22352934148553524,-4.302039472791602,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GRCE,2026-04-02,-0.20604501888160276,-3.973618377582345,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GRNQ,2026-04-02,-0.1739637760493603,-3.3710124233619947,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GURE,2026-04-02,-0.18284748222321112,-3.537881714053137,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HTCO,2026-04-02,-0.32207015121010424,-6.153005128462529,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
INHD,2026-04-02,-0.5123855360574641,-9.727841199760086,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
JTAI,2026-04-02,-0.48735761886995366,-9.257723131149294,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
KUST,2026-04-02,0.1692232713386017,3.0753263063658234,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LNAI,2026-04-02,-0.21633673001449527,-4.166935277436483,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LZMH,2026-04-02,0.26449700032363416,4.86492394344538,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MGN,2026-04-02,0.17019836912152403,3.093642296585052,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MGRT,2026-04-02,0.28133410113759344,5.181187788189669,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MGRX,2026-04-02,0.16715700166967293,3.036514019322193,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MLEC,2026-04-02,0.633376830556163,11.793869410187325,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NCT,2026-04-02,-0.33311953948088935,-6.36055404411039,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NIXX,2026-04-02,-0.21038028649694704,-4.055050948377874,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NPT,2026-04-02,-0.2385656307852684,-4.584477329354081,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NVNI,2026-04-02,-0.27910288447789916,-5.345918853632231,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
OFAL,2026-04-02,-0.21127242286450548,-4.071808612346145,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ONEG,2026-04-02,0.18577527184188067,3.3862348989565594,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
PDSB,2026-04-02,0.2320799618848537,4.256010489451439,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
PLTK,2026-04-02,0.1669730570970845,3.033058850977627,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
PRFX,2026-04-02,0.19120488557365425,3.488223390518207,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RCMT,2026-04-02,0.31531835733376085,5.819539464296752,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RDGT,2026-04-02,-0.2071033585226945,-3.9934979618192856,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RENX,2026-04-02,0.1914070485320098,3.4920207684148457,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SFWL,2026-04-02,0.16526911356004623,3.001052406388062,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SIDU,2026-04-02,0.2267764204764518,4.156390108536983,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SLGB,2026-04-02,0.3695019036834435,6.837309499635834,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SLNG,2026-04-02,-0.22719761425196333,-4.370943380982225,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SLNO,2026-04-02,0.3331716902711353,6.154891956312041,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SMX,2026-04-02,0.4912297509411954,9.123814605922558,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SVRN,2026-04-02,0.247309236713192,4.542073337390466,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SWMR,2026-04-02,-0.1753800350651991,-3.397615074640984,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
VRDN,2026-04-02,-0.2522395699791866,-4.8413251459736015,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
WBUY,2026-04-02,0.1694272714077982,3.0791581920880193,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
WW,2026-04-02,-0.17157084747204535,-3.326064257972816,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
XWEL,2026-04-02,0.3911875788779823,7.244647739673844,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ADVB,2026-04-06,0.48106938318122755,8.554438463789412,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BLIV,2026-04-06,-0.19924487586736284,-3.4378046793849357,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BMEA,2026-04-06,0.2606713608659451,4.669371178008981,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BNZI,2026-04-06,-0.2400840004358446,-4.15769656032909,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CAR,2026-04-06,0.17929132677768603,3.234844203444251,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CETX,2026-04-06,0.6332462408968703,11.236936815422363,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
