ticker,date,residual,residual_zscore,side_implication,excluded_from_trading,reason
ELPW,2026-04-07,0.42282493417566064,6.8375957040039665,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FCHL,2026-04-07,-0.202478204047611,-3.7374844255050337,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FGL,2026-04-07,-0.20262424100428555,-3.739954191646127,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FGNX,2026-04-07,0.2681132266997869,4.22112282305972,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FTFT,2026-04-07,0.19846627195285674,3.0432587085155043,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FTHM,2026-04-07,0.24393645503143455,3.8122470601903222,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GLND,2026-04-07,0.20191767031644997,3.1016285007375006,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HKIT,2026-04-07,-0.19683571422842958,-3.6420590576789147,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HUBC,2026-04-07,0.7116821219799198,11.722726963210855,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HURA,2026-04-07,0.2338983338986919,3.6424831027758504,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ILLR,2026-04-07,-0.2726989206700532,-4.925051958180235,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
INHD,2026-04-07,-0.2696886019797536,-4.8741416725614375,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
JEM,2026-04-07,0.8982690701820254,14.878271542699705,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
JTAI,2026-04-07,-0.2710356317847496,-4.896922540358047,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
KPRX,2026-04-07,0.32472599780862815,5.1785537941094475,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
KRUS,2026-04-07,-0.17236977148788862,-3.2282928551609653,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LONA,2026-04-07,-0.16368456393345882,-3.081409271479482,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MGRT,2026-04-07,0.6108396298311375,10.01728624215057,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MRLN,2026-04-07,0.22351385709652105,3.466861604060818,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MSAI,2026-04-07,-0.3060464837972935,-5.4890234635791195,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
OMEX,2026-04-07,0.4821130419685772,7.840271769917441,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RDGT,2026-04-07,-0.27102027763348235,-4.896662872094694,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
REPL,2026-04-07,-0.25385916014989335,-4.60643533059134,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RYET,2026-04-07,0.22627014131188117,3.513475677548366,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SAFX,2026-04-07,0.6783613578905722,11.159208681146039,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SMTK,2026-04-07,0.3303231422621494,5.273212284486782,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SMX,2026-04-07,-0.23671993510100586,-4.316578032314108,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SNBR,2026-04-07,0.5772209221254556,9.448729159823591,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SVRN,2026-04-07,0.2463824577871934,3.8536136767287372,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
TRAX,2026-04-07,0.27210300103940016,4.288597589714425,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
VEEE,2026-04-07,0.19747514495310275,3.026496842469702,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
VSME,2026-04-07,0.4285906634991991,6.935105289154502,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
XRTX,2026-04-07,0.31158845261162876,4.9563726076243295,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
YDES,2026-04-07,-0.168614609799279,-3.1647858401967612,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ALOY,2026-04-08,0.2339272354350158,4.155683797134336,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ANTA,2026-04-08,0.2942149282829581,5.233326099377599,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ARAI,2026-04-08,0.5248916479789155,9.356671670322932,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
