submitted_at,ticker,side,quantity,limit_price,notional,dry_run,order_status,order_id,error,transaction_cost_bps,slippage_bps,estimated_transaction_cost,estimated_slippage_cost,estimated_total_cost,risk_ok,risk_reason
2026-05-14T17:13:00.563471+00:00,PNRG,BUY,15,254.92,3823.7999999999997,False,Submitted,2015,,1.0,2.0,0.38238,0.76476,1.14714,True,
2026-05-14T17:13:00.563471+00:00,PNTG,SELL,69,36.9,2546.1,False,Submitted,2018,,1.0,2.0,0.25461,0.50922,0.76383,True,
2026-05-14T17:13:00.563471+00:00,POET,BUY,178,19.31,3437.18,False,Submitted,2021,,1.0,2.0,0.34371799999999997,0.6874359999999999,1.031154,True,
2026-05-14T17:13:00.563471+00:00,POLE,BUY,44,10.72,471.68,False,Submitted,2024,,1.0,2.0,0.047168,0.094336,0.14150400000000002,True,
2026-05-14T17:13:00.563471+00:00,POWI,BUY,11,69.83,768.13,False,Filled,2027,,1.0,2.0,0.076813,0.153626,0.230439,True,
2026-05-14T17:13:00.563471+00:00,POWL,BUY,7,296.73,2077.11,False,Filled,2030,,1.0,2.0,0.207711,0.415422,0.623133,True,
2026-05-14T17:13:00.563471+00:00,PPTA,BUY,151,31.36,4735.36,False,Submitted,2033,,1.0,2.0,0.47353599999999996,0.9470719999999999,1.4206079999999999,True,
2026-05-14T17:13:00.563471+00:00,PRAA,SELL,52,14.71,764.9200000000001,False,Submitted,2036,,1.0,2.0,0.076492,0.152984,0.229476,True,
2026-05-14T17:13:00.563471+00:00,PRE,BUY,229,17.39,3982.31,False,Submitted,2039,,1.0,2.0,0.398231,0.796462,1.194693,True,
2026-05-14T17:13:00.563471+00:00,PRTA,SELL,176,9.77,1719.52,False,Submitted,2042,,1.0,2.0,0.171952,0.343904,0.515856,True,
2026-05-14T17:13:00.563471+00:00,PRTH,BUY,663,6.02,3991.2599999999998,False,Submitted,2045,,1.0,2.0,0.399126,0.798252,1.197378,True,
2026-05-14T17:13:00.563471+00:00,PSIG,SELL,107,7.24,774.6800000000001,False,Inactive,2048,,1.0,2.0,0.07746800000000001,0.15493600000000002,0.23240400000000003,True,
2026-05-14T17:13:00.563471+00:00,PTEN,BUY,394,12.09,4763.46,False,Filled,2051,,1.0,2.0,0.476346,0.952692,1.429038,True,
2026-05-14T17:13:00.563471+00:00,PTON,BUY,301,5.28,1589.28,False,Filled,2054,,1.0,2.0,0.15892799999999999,0.31785599999999997,0.476784,True,
2026-05-14T17:13:00.563471+00:00,PURR,SELL,107,7.19,769.33,False,Filled,2057,,1.0,2.0,0.076933,0.153866,0.230799,True,
2026-05-14T17:13:00.563471+00:00,PYXS,SELL,183,2.25,411.75,False,Submitted,2060,,1.0,2.0,0.041175,0.08235,0.12352500000000001,True,
2026-05-14T17:13:00.563471+00:00,QCOM,BUY,23,202.6,4659.8,False,Filled,2063,,1.0,2.0,0.46598,0.93196,1.39794,True,
2026-05-14T17:13:00.563471+00:00,QDEL,SELL,177,11.23,1987.71,False,Filled,2066,,1.0,2.0,0.198771,0.397542,0.596313,True,
2026-05-14T17:13:00.563471+00:00,QMCO,SELL,53,8.83,467.99,False,Submitted,2069,,1.0,2.0,0.046799,0.093598,0.140397,True,
2026-05-14T17:13:00.563471+00:00,QNTM,SELL,113,6.84,772.92,False,Submitted,2072,,1.0,2.0,0.077292,0.154584,0.231876,True,
2026-05-14T17:13:00.563471+00:00,QSEA,SELL,74,10.42,771.08,False,Submitted,2075,,1.0,2.0,0.07710800000000001,0.15421600000000002,0.23132400000000003,True,
2026-05-14T17:13:00.563471+00:00,QTI,SELL,602,6.6,3973.2,False,Submitted,2078,,1.0,2.0,0.39732,0.79464,1.19196,True,
2026-05-14T17:13:00.563471+00:00,QTRX,BUY,1006,2.94,2957.64,False,Filled,2081,,1.0,2.0,0.29576399999999997,0.5915279999999999,0.887292,True,
2026-05-14T17:13:00.563471+00:00,QURE,BUY,91,27.17,2472.4700000000003,False,Submitted,2084,,1.0,2.0,0.24724700000000002,0.49449400000000004,0.7417410000000001,True,
2026-05-14T17:13:00.563471+00:00,RBCAA,SELL,10,76.68,766.8000000000001,False,Submitted,2087,,1.0,2.0,0.07668000000000001,0.15336000000000002,0.23004000000000002,True,
2026-05-14T17:13:00.563471+00:00,RDVT,SELL,51,46.09,2350.59,False,Submitted,2090,,1.0,2.0,0.23505900000000002,0.47011800000000004,0.705177,True,
2026-05-14T17:13:00.563471+00:00,RDZN,BUY,1673,1.88,3145.24,False,Submitted,2093,,1.0,2.0,0.31452399999999997,0.6290479999999999,0.9435719999999999,True,
2026-05-14T17:13:00.563471+00:00,RFIL,BUY,42,18.24,766.0799999999999,False,Filled,2096,,1.0,2.0,0.076608,0.153216,0.22982399999999997,True,
2026-05-14T17:13:00.563471+00:00,RGNX,SELL,122,6.31,769.8199999999999,False,Submitted,2099,,1.0,2.0,0.076982,0.153964,0.23094599999999998,True,
2026-05-14T17:13:00.563471+00:00,RGTI,BUY,182,19.26,3505.32,False,Filled,2102,,1.0,2.0,0.350532,0.701064,1.051596,True,
2026-05-14T17:13:00.563471+00:00,RILY,BUY,466,9.16,4268.56,False,Submitted,2105,,1.0,2.0,0.426856,0.853712,1.2805680000000002,True,
2026-05-14T17:13:00.563471+00:00,RIOT,BUY,31,24.72,766.3199999999999,False,Filled,2108,,1.0,2.0,0.07663199999999999,0.15326399999999998,0.229896,True,
2026-05-14T17:13:00.563471+00:00,RKLB,BUY,36,131.14,4721.039999999999,False,Filled,2111,,1.0,2.0,0.4721039999999999,0.9442079999999998,1.4163119999999998,True,
2026-05-14T17:13:00.563471+00:00,RLAY,BUY,60,12.93,775.8,False,Filled,2114,,1.0,2.0,0.07758,0.15516,0.23274,True,
2026-05-14T17:13:00.563471+00:00,RMBS,BUY,5,130.36,651.8000000000001,False,Filled,2117,,1.0,2.0,0.06518,0.13036,0.19554,True,
2026-05-14T17:13:00.563471+00:00,ROOT,BUY,29,56.17,1628.93,False,Submitted,2120,,1.0,2.0,0.162893,0.325786,0.48867900000000003,True,
2026-05-14T17:13:00.563471+00:00,RVMD,SELL,26,149.12,3877.12,False,Submitted,2123,,1.0,2.0,0.387712,0.775424,1.163136,True,
2026-05-14T17:13:00.563471+00:00,RXT,SELL,114,6.79,774.0600000000001,False,Submitted,2126,,1.0,2.0,0.077406,0.154812,0.232218,True,
2026-05-14T17:13:00.563471+00:00,RZLT,BUY,144,3.49,502.56000000000006,False,Filled,2129,,1.0,2.0,0.05025600000000001,0.10051200000000002,0.150768,True,
2026-05-14T17:13:00.563471+00:00,SABR,SELL,1600,1.62,2592.0,False,Filled,2132,,1.0,2.0,0.2592,0.5184,0.7776,True,
2026-05-14T17:13:00.563471+00:00,SAIA,SELL,5,456.42,2282.1,False,Filled,2135,,1.0,2.0,0.22821,0.45642,0.68463,True,
2026-05-14T17:13:00.563471+00:00,SAIL,SELL,58,13.27,769.66,False,Filled,2138,,1.0,2.0,0.07696599999999999,0.15393199999999999,0.230898,True,
2026-05-14T17:13:00.563471+00:00,SANM,BUY,19,241.24,4583.56,False,Filled,2141,,1.0,2.0,0.45835600000000004,0.9167120000000001,1.3750680000000002,True,
2026-05-14T17:13:00.563471+00:00,SATL,BUY,324,8.34,2702.16,False,Filled,2144,,1.0,2.0,0.270216,0.540432,0.810648,True,
2026-05-14T17:13:00.563471+00:00,SCVL,SELL,179,16.16,2892.64,False,Filled,2147,,1.0,2.0,0.28926399999999997,0.5785279999999999,0.8677919999999999,True,
2026-05-14T17:13:00.563471+00:00,SCZM,BUY,80,9.67,773.6,False,Submitted,2150,,1.0,2.0,0.07736,0.15472,0.23208,True,
2026-05-14T17:13:00.563471+00:00,SEAT,SELL,417,9.53,3974.0099999999998,False,Submitted,2153,,1.0,2.0,0.39740099999999995,0.7948019999999999,1.192203,True,
2026-05-14T17:13:00.563471+00:00,SEIC,BUY,8,91.94,735.52,False,Submitted,2156,,1.0,2.0,0.07355199999999999,0.14710399999999998,0.22065599999999996,True,
2026-05-14T17:13:00.563471+00:00,SEPN,SELL,98,26.56,2602.8799999999997,False,Submitted,2159,,1.0,2.0,0.26028799999999996,0.5205759999999999,0.7808639999999999,True,
2026-05-14T17:13:00.563471+00:00,SERV,SELL,54,8.99,485.46000000000004,False,Submitted,2162,,1.0,2.0,0.048546000000000006,0.09709200000000001,0.14563800000000002,True,
2026-05-14T17:13:00.563471+00:00,SEZL,BUY,38,103.95,3950.1,False,Submitted,2165,,1.0,2.0,0.39501,0.79002,1.1850299999999998,True,
2026-05-14T17:13:00.563471+00:00,SFIX,SELL,912,3.11,2836.3199999999997,False,Filled,2168,,1.0,2.0,0.283632,0.567264,0.850896,True,
2026-05-14T17:13:00.563471+00:00,SGHT,SELL,96,5.1,489.59999999999997,False,Filled,2171,,1.0,2.0,0.04896,0.09792,0.14687999999999998,True,
2026-05-14T17:13:00.563471+00:00,SGML,BUY,108,17.66,1907.28,False,Filled,2174,,1.0,2.0,0.190728,0.381456,0.572184,True,
2026-05-14T17:13:00.563471+00:00,SHMD,SELL,117,6.58,769.86,False,Filled,2177,,1.0,2.0,0.076986,0.153972,0.230958,True,
2026-05-14T17:13:00.563471+00:00,SHOO,SELL,63,39.86,2511.18,False,Submitted,2180,,1.0,2.0,0.251118,0.502236,0.7533540000000001,True,
2026-05-14T17:13:00.563471+00:00,SIBN,BUY,34,14.9,506.6,False,Submitted,2183,,1.0,2.0,0.050660000000000004,0.10132000000000001,0.15198,True,
2026-05-14T17:13:00.563471+00:00,SITM,BUY,2,831.87,1663.74,False,Filled,2186,,1.0,2.0,0.166374,0.332748,0.49912199999999995,True,
2026-05-14T17:13:00.563471+00:00,SKIN,BUY,3745,0.6938,2598.281,False,Submitted,2189,,1.0,2.0,0.2598281,0.5196562,0.7794843,True,
2026-05-14T17:13:00.563471+00:00,SLNO,BUY,41,53.0,2173.0,False,Filled,2192,,1.0,2.0,0.2173,0.4346,0.6518999999999999,True,
2026-05-14T17:13:00.563471+00:00,SMTC,BUY,5,138.82,694.0999999999999,False,Submitted,2195,,1.0,2.0,0.06940999999999999,0.13881999999999997,0.20822999999999997,True,
2026-05-14T17:13:00.563471+00:00,SMX,SELL,433,10.98,4754.34,False,Inactive,2198,,1.0,2.0,0.475434,0.950868,1.4263020000000002,True,
2026-05-14T17:13:00.563471+00:00,SNDK,BUY,1,1408.21,1408.21,False,Filled,2201,,1.0,2.0,0.140821,0.281642,0.42246300000000003,True,
2026-05-14T17:13:00.563471+00:00,SNEX,SELL,20,117.17,2343.4,False,Filled,2204,,1.0,2.0,0.23434000000000002,0.46868000000000004,0.7030200000000001,True,
2026-05-14T17:13:00.563471+00:00,SOBR,BUY,1591,1.49,2370.59,False,Submitted,2207,,1.0,2.0,0.23705900000000002,0.47411800000000004,0.7111770000000001,True,
2026-05-14T17:13:00.563471+00:00,SOLS,BUY,28,87.35,2445.7999999999997,False,Filled,2210,,1.0,2.0,0.24457999999999996,0.48915999999999993,0.7337399999999998,True,
2026-05-14T17:13:00.563471+00:00,SPPL,BUY,882,2.8,2469.6,False,Filled,2213,,1.0,2.0,0.24695999999999999,0.49391999999999997,0.74088,True,
2026-05-14T17:13:00.563471+00:00,SPT,SELL,374,5.86,2191.6400000000003,False,Filled,2216,,1.0,2.0,0.21916400000000003,0.43832800000000005,0.6574920000000001,True,
2026-05-14T17:13:00.563471+00:00,SRRK,BUY,9,50.01,450.09,False,Submitted,2219,,1.0,2.0,0.045009,0.090018,0.135027,True,
2026-05-14T17:13:00.563471+00:00,STEX,BUY,2730,0.9778,2669.3940000000002,False,Submitted,2222,,1.0,2.0,0.26693940000000005,0.5338788000000001,0.8008182000000001,True,
2026-05-14T17:13:00.563471+00:00,STFS,SELL,459,10.36,4755.24,False,Inactive,2225,,1.0,2.0,0.475524,0.951048,1.426572,True,
2026-05-14T17:13:00.563471+00:00,STKE,SELL,226,2.33,526.58,False,Filled,2228,,1.0,2.0,0.052658,0.105316,0.157974,True,
2026-05-14T17:13:00.563471+00:00,STOK,SELL,90,30.35,2731.5,False,Submitted,2231,,1.0,2.0,0.27315,0.5463,0.81945,True,
2026-05-14T17:13:00.563471+00:00,STRO,BUY,100,39.72,3972.0,False,Submitted,2234,,1.0,2.0,0.3972,0.7944,1.1916,True,
2026-05-14T17:13:00.563471+00:00,STRZ,SELL,23,21.72,499.55999999999995,False,Submitted,2237,,1.0,2.0,0.04995599999999999,0.09991199999999999,0.14986799999999997,True,
2026-05-14T17:13:00.563471+00:00,STTK,BUY,602,6.63,3991.2599999999998,False,Submitted,2240,,1.0,2.0,0.399126,0.798252,1.197378,True,
2026-05-14T17:13:00.563471+00:00,STX,BUY,5,812.1,4060.5,False,Filled,2243,,1.0,2.0,0.40605,0.8121,1.21815,True,
2026-05-14T17:13:00.563471+00:00,SUNS,SELL,97,7.92,768.24,False,Filled,2246,,1.0,2.0,0.076824,0.153648,0.230472,True,
2026-05-14T17:13:00.563471+00:00,SWIM,SELL,95,4.91,466.45,False,Filled,2249,,1.0,2.0,0.046645,0.09329,0.139935,True,
2026-05-14T17:13:00.563471+00:00,SWMR,BUY,133,29.76,3958.0800000000004,False,Submitted,2252,,1.0,2.0,0.39580800000000005,0.7916160000000001,1.187424,True,
2026-05-14T17:13:00.563471+00:00,SYNA,BUY,6,129.03,774.1800000000001,False,Submitted,2255,,1.0,2.0,0.077418,0.154836,0.23225400000000002,True,
2026-05-14T17:13:00.563471+00:00,TACT,BUY,141,3.54,499.14,False,Filled,2258,,1.0,2.0,0.049914,0.099828,0.149742,True,
2026-05-14T17:13:00.563471+00:00,TBLA,SELL,92,5.11,470.12,False,Filled,2261,,1.0,2.0,0.047012,0.094024,0.141036,True,
2026-05-14T17:13:00.563471+00:00,TCMD,SELL,104,23.32,2425.28,False,Submitted,2264,,1.0,2.0,0.24252800000000002,0.48505600000000004,0.727584,True,
2026-05-14T17:13:00.563471+00:00,TENB,SELL,116,20.66,2396.56,False,Filled,2267,,1.0,2.0,0.239656,0.479312,0.718968,True,
2026-05-14T17:13:00.563471+00:00,TH,BUY,140,18.0,2520.0,False,Submitted,2270,,1.0,2.0,0.252,0.504,0.756,True,
2026-05-14T17:13:00.563471+00:00,TIGO,BUY,5,81.07,405.34999999999997,False,Submitted,2273,,1.0,2.0,0.040534999999999995,0.08106999999999999,0.12160499999999999,True,
2026-05-14T17:13:00.563471+00:00,TILE,BUY,35,28.5,997.5,False,Filled,2276,,1.0,2.0,0.09975,0.1995,0.29925,True,
2026-05-14T17:13:00.563471+00:00,TLS,SELL,561,4.11,2305.71,False,Filled,2279,,1.0,2.0,0.230571,0.461142,0.691713,True,
2026-05-14T17:13:00.563471+00:00,TMCI,BUY,207,2.84,587.88,False,Filled,2282,,1.0,2.0,0.058788,0.117576,0.176364,True,
2026-05-14T17:13:00.563471+00:00,TNDM,SELL,53,14.39,762.6700000000001,False,Filled,2285,,1.0,2.0,0.076267,0.152534,0.228801,True,
2026-05-14T17:13:00.563471+00:00,TNGX,BUY,34,22.75,773.5,False,Filled,2288,,1.0,2.0,0.07735,0.1547,0.23205,True,
2026-05-14T17:13:00.563471+00:00,TORO,SELL,142,5.44,772.48,False,Submitted,2291,,1.0,2.0,0.077248,0.154496,0.231744,True,
2026-05-14T17:13:00.563471+00:00,TOYO,BUY,165,12.92,2131.8,False,Filled,2294,,1.0,2.0,0.21318,0.42636,0.63954,True,
2026-05-14T17:13:00.563471+00:00,TPG,SELL,55,43.77,2407.3500000000004,False,Submitted,2297,,1.0,2.0,0.24073500000000003,0.48147000000000006,0.7222050000000001,True,
2026-05-14T17:13:00.563471+00:00,TRDA,BUY,411,6.57,2700.27,False,Filled,2300,,1.0,2.0,0.270027,0.540054,0.810081,True,
2026-05-14T17:13:00.563471+00:00,TRUP,BUY,54,22.48,1213.92,False,Submitted,2303,,1.0,2.0,0.12139200000000001,0.24278400000000003,0.36417600000000006,True,
2026-05-14T17:13:00.563471+00:00,TSEM,BUY,2,277.52,555.04,False,Filled,2306,,1.0,2.0,0.055504,0.111008,0.166512,True,
2026-05-14T17:13:00.563471+00:00,TSHA,SELL,427,6.39,2728.5299999999997,False,Submitted,2309,,1.0,2.0,0.27285299999999996,0.5457059999999999,0.8185589999999998,True,
2026-05-14T17:13:00.563471+00:00,TSLA,BUY,1,447.12,447.12,False,Filled,2312,,1.0,2.0,0.044712,0.089424,0.134136,True,
2026-05-14T17:13:00.563471+00:00,TTMI,BUY,4,171.41,685.64,False,Filled,2315,,1.0,2.0,0.068564,0.137128,0.20569199999999999,True,
2026-05-14T17:13:00.563471+00:00,TVGN,SELL,85,9.05,769.2500000000001,False,Submitted,2318,,1.0,2.0,0.07692500000000001,0.15385000000000001,0.230775,True,
2026-05-14T17:13:00.563471+00:00,TZOO,SELL,326,9.04,2947.0399999999995,False,Filled,2321,,1.0,2.0,0.29470399999999997,0.5894079999999999,0.8841119999999999,True,
2026-05-14T17:13:00.563471+00:00,UAL,SELL,25,95.63,2390.75,False,Filled,2324,,1.0,2.0,0.239075,0.47815,0.717225,True,
2026-05-14T17:13:00.563471+00:00,UFPT,SELL,11,219.1,2410.1,False,Filled,2327,,1.0,2.0,0.24101,0.48202,0.7230300000000001,True,
2026-05-14T17:13:00.563471+00:00,ULCC,SELL,620,4.9,3038.0,False,Submitted,2330,,1.0,2.0,0.3038,0.6076,0.9114,True,
2026-05-14T17:13:00.563471+00:00,UNB,BUY,20,23.78,475.6,False,Submitted,2333,,1.0,2.0,0.047560000000000005,0.09512000000000001,0.14268000000000003,True,
2026-05-14T17:13:00.563471+00:00,URBN,SELL,36,68.39,2462.04,False,Filled,2336,,1.0,2.0,0.246204,0.492408,0.738612,True,
2026-05-14T17:13:00.563471+00:00,URGN,BUY,26,29.36,763.36,False,Submitted,2339,,1.0,2.0,0.076336,0.152672,0.229008,True,
2026-05-14T17:13:00.563471+00:00,USAR,SELL,83,24.87,2064.21,False,Submitted,2342,,1.0,2.0,0.206421,0.412842,0.619263,True,
2026-05-14T17:13:00.563471+00:00,VC,BUY,30,115.79,3473.7000000000003,False,Submitted,2345,,1.0,2.0,0.34737,0.69474,1.04211,True,
2026-05-14T17:13:00.563471+00:00,VECO,BUY,77,61.14,4707.78,False,Filled,2348,,1.0,2.0,0.470778,0.941556,1.412334,True,
2026-05-14T17:13:00.563471+00:00,VHCP,BUY,246,9.97,2452.6200000000003,False,Submitted,2351,,1.0,2.0,0.24526200000000004,0.49052400000000007,0.735786,True,
2026-05-14T17:13:00.563471+00:00,VIAV,BUY,89,52.96,4713.4400000000005,False,Filled,2354,,1.0,2.0,0.47134400000000004,0.9426880000000001,1.4140320000000002,True,
2026-05-14T17:13:00.563471+00:00,VICR,BUY,15,302.06,4530.9,False,Filled,2357,,1.0,2.0,0.45308999999999994,0.9061799999999999,1.3592699999999998,True,
2026-05-14T17:13:00.563471+00:00,VNCE,SELL,565,4.25,2401.25,False,Filled,2360,,1.0,2.0,0.240125,0.48025,0.720375,True,
2026-05-14T17:13:00.563471+00:00,VRAX,SELL,16922,0.135,2284.4700000000003,False,Submitted,2363,,1.0,2.0,0.22844700000000004,0.4568940000000001,0.6853410000000001,True,
2026-05-14T17:13:00.563471+00:00,VREX,BUY,296,9.97,2951.1200000000003,False,Submitted,2366,,1.0,2.0,0.29511200000000004,0.5902240000000001,0.8853360000000001,True,
2026-05-14T17:13:00.563471+00:00,VSAT,BUY,23,73.71,1695.33,False,Filled,2369,,1.0,2.0,0.169533,0.339066,0.508599,True,
2026-05-14T17:13:00.563471+00:00,VSEC,SELL,13,179.11,2328.4300000000003,False,Submitted,2372,,1.0,2.0,0.23284300000000002,0.46568600000000004,0.6985290000000001,True,
2026-05-14T17:13:00.563471+00:00,VTGN,BUY,765,0.6761,517.2165,False,Submitted,2375,,1.0,2.0,0.05172165,0.1034433,0.15516495,True,
2026-05-14T17:13:00.563471+00:00,VTSI,BUY,136,3.46,470.56,False,Submitted,2378,,1.0,2.0,0.047056,0.094112,0.14116800000000002,True,
2026-05-14T17:13:00.563471+00:00,VTVT,SELL,21,36.94,775.74,False,Submitted,2381,,1.0,2.0,0.077574,0.155148,0.232722,True,
2026-05-14T17:13:00.563471+00:00,WATT,SELL,94,27.4,2575.6,False,Submitted,2384,,1.0,2.0,0.25756,0.51512,0.77268,True,
2026-05-14T17:13:00.563471+00:00,WAY,SELL,151,18.67,2819.17,False,Filled,2387,,1.0,2.0,0.28191700000000003,0.5638340000000001,0.8457510000000001,True,
2026-05-14T17:13:00.563471+00:00,WDC,BUY,9,495.3,4457.7,False,Filled,2390,,1.0,2.0,0.44577,0.89154,1.33731,True,
2026-05-14T17:13:00.563471+00:00,WEN,BUY,60,8.15,489.0,False,Filled,2393,,1.0,2.0,0.0489,0.0978,0.1467,True,
2026-05-14T17:13:00.563471+00:00,WERN,SELL,20,37.76,755.1999999999999,False,Submitted,2396,,1.0,2.0,0.07551999999999999,0.15103999999999998,0.22655999999999998,True,
2026-05-14T17:13:00.563471+00:00,WEST,BUY,561,8.49,4762.89,False,Submitted,2399,,1.0,2.0,0.476289,0.952578,1.428867,True,
2026-05-14T17:13:00.563471+00:00,WGS,BUY,43,39.86,1713.98,False,Submitted,2402,,1.0,2.0,0.171398,0.342796,0.514194,True,
2026-05-14T17:13:00.563471+00:00,WINA,BUY,11,359.99,3959.8900000000003,False,Submitted,2405,,1.0,2.0,0.39598900000000004,0.7919780000000001,1.187967,True,
2026-05-14T17:13:00.563471+00:00,WIX,SELL,75,52.8,3960.0,False,Filled,2408,,1.0,2.0,0.396,0.792,1.1880000000000002,True,
2026-05-14T17:13:00.563471+00:00,WLDN,BUY,43,91.72,3943.96,False,Submitted,2411,,1.0,2.0,0.394396,0.788792,1.1831880000000001,True,
2026-05-14T17:13:00.563471+00:00,WLFC,SELL,4,187.34,749.36,False,Submitted,2414,,1.0,2.0,0.074936,0.149872,0.224808,True,
2026-05-14T17:13:00.563471+00:00,WSC,BUY,150,26.45,3967.5,False,Submitted,2417,,1.0,2.0,0.39675,0.7935,1.19025,True,
2026-05-14T17:13:00.563471+00:00,WVE,SELL,332,6.86,2277.52,False,Filled,2420,,1.0,2.0,0.227752,0.455504,0.6832560000000001,True,
2026-05-14T17:13:00.563471+00:00,WYFI,BUY,68,30.16,2050.88,False,Cancelled,2423,,1.0,2.0,0.20508800000000002,0.41017600000000004,0.615264,True,
2026-05-14T17:13:00.563471+00:00,XEL,BUY,5,79.84,399.20000000000005,False,Submitted,2426,,1.0,2.0,0.039920000000000004,0.07984000000000001,0.11976,True,
2026-05-14T17:13:00.563471+00:00,XENE,SELL,71,55.49,3939.79,False,Submitted,2429,,1.0,2.0,0.393979,0.787958,1.181937,True,
2026-05-14T17:13:00.563471+00:00,XLO,SELL,94,8.25,775.5,False,Filled,2432,,1.0,2.0,0.07755,0.1551,0.23264999999999997,True,
2026-05-14T17:13:00.563471+00:00,XMTR,BUY,53,88.35,4682.549999999999,False,Filled,2435,,1.0,2.0,0.4682549999999999,0.9365099999999998,1.4047649999999998,True,
2026-05-14T17:13:00.563471+00:00,XNDU,SELL,105,15.26,1602.3,False,Submitted,2438,,1.0,2.0,0.16022999999999998,0.32045999999999997,0.48068999999999995,True,
2026-05-14T17:13:00.563471+00:00,XOS,BUY,247,2.07,511.28999999999996,False,Submitted,2441,,1.0,2.0,0.051128999999999994,0.10225799999999999,0.153387,True,
2026-05-14T17:13:00.563471+00:00,ZD,SELL,19,40.65,772.35,False,Filled,2444,,1.0,2.0,0.077235,0.15447,0.231705,True,
2026-05-14T17:13:00.563471+00:00,ZSQR,SELL,379,10.49,3975.71,False,Submitted,2447,,1.0,2.0,0.397571,0.795142,1.192713,True,
2026-05-14T17:13:00.563471+00:00,ZVRA,SELL,65,11.85,770.25,False,PreSubmitted,2450,,1.0,2.0,0.077025,0.15405,0.23107499999999997,True,
