signal_date,execution_date,portfolio_return,gross_return_before_cost,transaction_cost,turnover_penalty,turnover,gross_exposure,net_exposure,long_exposure,short_exposure,number_long,number_short,risk_scale,vol_scale,var_scale,drawdown_scale,rolling_volatility_annual,rolling_daily_var,drawdown,equity,cumulative_return,peak_equity,transaction_cost_existing_half_turnover,transaction_cost_full_traded_notional,portfolio_return_full_cost,equity_full_cost,cumulative_return_full_cost
2025-03-07,2025-03-10,0.014789596943112,0.014900846943112,0.00011125,0.0,0.3708333333333333,1.0,-6.938893903907228e-18,0.5,-0.5,120,120,1.0,1.0,1.0,1.0,0.2622522689866928,0.0138382998559246,0.0,3.148989583856136,2.148989583856136,3.148989583856136,0.00011125,0.00022249999999999996,0.014678346943112,3.0190389010667698,2.0190389010667698
2025-03-10,2025-03-11,-0.0179287923695841,-0.0178283791464436,0.0001004132231404,0.0,0.3347107438016529,1.0,0.0,0.5,-0.5,121,121,1.0,1.0,1.0,1.0,0.2634561909994392,0.0138382998559246,-0.0179287923695842,3.092532003433196,2.092532003433196,3.148989583856136,0.0001004132231404,0.0002008264462809917,-0.01802920559272459,2.9646080280270035,1.9646080280270035
2025-03-11,2025-03-12,0.0171520877681061,0.0172504484238439,9.836065573770493e-05,0.0,0.3278688524590164,1.0,0.0,0.5,-0.5,122,122,1.0,1.0,1.0,1.0,0.2791160549384676,0.0139349925156375,-0.0010842208217772,3.1455753837817597,2.1455753837817597,3.148989583856136,9.836065573770493e-05,0.00019672131147540985,0.01705372711236849,3.015165644332113,2.015165644332113
2025-03-12,2025-03-13,-0.0026669396295102,-0.0025267756950839,0.0001401639344262,0.0,0.4672131147540983,1.0,0.0,0.5,-0.4999999999999999,116,116,1.0,1.0,1.0,1.0,0.280685780165362,0.0139349925156375,-0.0037482688998107,3.13718632413314,2.13718632413314,3.148989583856136,0.0001401639344262,0.000280327868852459,-0.002807103563936359,3.00670176210605,2.00670176210605
2025-03-13,2025-03-14,0.0008068875035699,0.000938784055294,0.0001318965517241,0.0,0.4396551724137931,1.0,1.0408340855860844e-17,0.5000000000000001,-0.5,106,106,1.0,1.0,1.0,1.0,0.2829773828312339,0.0139349925156375,-0.0029444058275759,3.1397176805744538,2.1397176805744538,3.148989583856136,0.0001318965517241,0.00026379310344827584,0.0006749909518457241,3.00873125859037,2.00873125859037
2025-03-14,2025-03-17,0.0005376937348437,0.0006662651634151,0.0001285714285714,0.0,0.4285714285714286,1.0,-1.3877787807814457e-17,0.4999999999999999,-0.4999999999999999,112,112,1.0,1.0,1.0,1.0,0.2775911714670182,0.0139349925156375,-0.0024082952812984,3.141405887100477,2.141405887100477,3.148989583856136,0.0001285714285714,0.00025714285714285715,0.00040912230627224285,3.0099621976618383,2.0099621976618383
2025-03-17,2025-03-18,0.0078184917853936,0.0079550989282507,0.0001366071428571,0.0,0.4553571428571428,1.0,0.0,0.5,-0.4999999999999999,112,112,1.0,1.0,1.0,1.0,0.2779896602929312,0.0139349925156375,0.0,3.165966943223359,2.165966943223359,3.165966943223359,0.0001366071428571,0.0002732142857142857,0.007681884642536414,3.0330843800426717,2.0330843800426717
2025-03-18,2025-03-19,0.0020987201719222,0.0022567558862079,0.0001580357142857,0.0,0.5267857142857142,1.0,0.0,0.5,-0.4999999999999999,103,103,1.0,1.0,1.0,1.0,0.2775369611154661,0.0139349925156375,0.0,3.172611421910741,2.172611421910741,3.172611421910741,0.0001580357142857,0.0003160714285714285,0.0019406844576364715,3.03897063975772,2.03897063975772
2025-03-19,2025-03-20,-0.0002194210389698,-5.9698816747606135e-05,0.0001597222222222,0.0,0.5324074074074073,1.0,0.0,0.5,-0.4999999999999999,108,108,1.0,1.0,1.0,1.0,0.2774910203883747,0.0139349925156375,-0.0002194210389698,3.171915284216297,2.171915284216297,3.172611421910741,0.0001597222222222,0.00031944444444444435,-0.0003791432611920505,3.0378184345186954,2.0378184345186954
2025-03-20,2025-03-21,0.013632740213392,0.0137938513245031,0.0001611111111111,0.0,0.537037037037037,1.0,0.0,0.5,-0.5,98,98,1.0,1.0,1.0,1.0,0.2787505364225882,0.0139349925156375,0.0,3.215157181264906,2.215157181264906,3.215157181264906,0.0001611111111111,0.00032222222222222217,0.013471629102280879,3.078742797748603,2.078742797748603
2025-03-21,2025-03-24,0.0099507841134932,0.0101213723487874,0.0001705882352941,0.0,0.5686274509803921,1.0,0.0,0.5,-0.5,102,102,1.0,1.0,1.0,1.0,0.2770013703390451,0.0139349925156375,0.0,3.2471505162666205,2.2471505162666205,3.2471505162666205,0.0001705882352941,0.00034117647058823526,0.009780195878199165,3.108853505369179,2.108853505369179
2025-03-24,2025-03-25,0.0088206034255217,0.0090000151902276,0.0001794117647058,0.0,0.5980392156862746,1.0,6.938893903907228e-18,0.5,-0.5,101,101,1.0,1.0,1.0,1.0,0.2625582842449928,0.0139349925156375,0.0,3.275792343233587,2.275792343233587,3.275792343233587,0.0001794117647058,0.0003588235294117648,0.008641191660815834,3.135717704354473,2.135717704354473
2025-03-25,2025-03-26,-0.0114720079283434,-0.0113056712946801,0.0001663366336633,0.0,0.5544554455445545,1.0,0.0,0.4999999999999999,-0.4999999999999999,98,98,1.0,1.0,1.0,1.0,0.2623194073511526,0.0139349925156375,-0.0114720079283434,3.2382124275004043,2.2382124275004043,3.275792343233587,0.0001663366336633,0.0003326732673267327,-0.011638344562006832,3.0992231412620104,2.0992231412620104
2025-03-26,2025-03-27,0.0066221394558664,0.0067721394558664,0.0001499999999999,0.0,0.4999999999999999,1.0,0.0,0.5,-0.4999999999999999,103,103,1.0,1.0,1.0,1.0,0.2691136556897304,0.0139349925156375,-0.0049258377088172,3.259656321783032,2.259656321783032,3.275792343233587,0.0001499999999999,0.0002999999999999999,0.0064721394558664,3.1192817456371067,2.1192817456371067
2025-03-27,2025-03-28,0.0191337735592118,0.019253498329854,0.0001197247706422,0.0,0.3990825688073394,1.0,0.0,0.5,-0.5,109,109,1.0,1.0,1.0,1.0,0.2542493011334944,0.0139349925156375,0.0,3.322025847724882,2.322025847724882,3.322025847724882,0.0001197247706422,0.00023944954128440364,0.019014048788569597,3.178591920933945,2.178591920933945
2025-03-28,2025-03-31,0.0065213096243005,0.0066603004499886,0.000138990825688,0.0,0.4633027522935779,1.0,0.0,0.5,-0.4999999999999999,108,108,1.0,1.0,1.0,1.0,0.2512433721933888,0.0139349925156375,0.0,3.343689806857826,2.343689806857826,3.343689806857826,0.000138990825688,0.00027798165137614677,0.006382318798612454,3.1988787079040395,2.1988787079040395
2025-03-31,2025-04-01,0.0178369929125519,0.0179564844379757,0.0001194915254237,0.0,0.3983050847457626,1.0,0.0,0.4999999999999999,-0.5,118,118,1.0,1.0,1.0,1.0,0.1997620632490808,0.0139349925156375,0.0,3.403331178244521,2.403331178244521,3.403331178244521,0.0001194915254237,0.00023898305084745758,0.017717501387128243,3.255554845848584,2.255554845848584
2025-04-01,2025-04-02,0.0073172587206228,0.0074596956954127,0.0001424369747899,0.0,0.4747899159663865,1.0,-1.3877787807814457e-17,0.5,-0.5,119,119,1.0,1.0,1.0,1.0,0.1600083592653394,0.0139349925156375,0.0,3.4282342329876987,2.4282342329876987,3.4282342329876987,0.0001424369747899,0.0002848739495798319,0.007174821745832868,3.2789128715513303,2.2789128715513303
2025-04-02,2025-04-03,-0.0142107670824718,-0.0141055251469879,0.0001052419354838,0.0,0.3508064516129032,1.0,0.0,0.5,-0.5,124,124,1.0,1.0,1.0,1.0,0.1534471751548616,0.0139349925156375,-0.0142107670824718,3.379516394798554,2.379516394798554,3.4282342329876987,0.0001052419354838,0.0002104838709677419,-0.014316009017955642,3.2319719253131107,2.2319719253131107
2025-04-03,2025-04-04,0.0137093592629311,0.013835165714544,0.0001258064516129,0.0,0.4193548387096774,1.0,0.0,0.5,-0.5,120,120,1.0,1.0,1.0,1.0,0.1660135211349576,0.0142848190890147,-0.0006962283308761,3.4258473991898133,2.4258473991898133,3.4282342329876987,0.0001258064516129,0.0002516129032258064,0.013583552811318194,3.2758735866452993,2.2758735866452993
2025-04-04,2025-04-07,-0.0101041358548342,-0.0099469358548342,0.0001571999999999,0.0,0.5239999999999999,1.0,6.938893903907228e-18,0.5,-0.5,125,125,1.0,1.0,1.0,1.0,0.1674404452309631,0.0142848190890147,-0.0107933294000691,3.391232171650469,2.391232171650469,3.4282342329876987,0.0001571999999999,0.00031439999999999994,-0.0102613358548342,3.2422587475547515,2.2422587475547515
2025-04-07,2025-04-08,0.042398308271704,0.042515908271704,0.0001175999999999,0.0,0.3919999999999999,1.0,0.0,0.5,-0.5,119,119,1.0,1.0,1.0,1.0,0.1714302042767401,0.0142848190890147,0.0,3.5350146786850263,2.5350146786850263,3.5350146786850263,0.0001175999999999,0.00023519999999999994,0.042280708271704,3.3793437438014946,2.3793437438014946
