signal_date,execution_date,portfolio_return,gross_return_before_cost,transaction_cost,turnover_penalty,turnover,traded_notional,requested_gross_exposure,filled_gross_exposure_before_risk,gross_exposure,net_exposure,long_exposure,short_exposure,number_long,number_short,equity,cumulative_return,peak_equity,drawdown,risk_scale,vol_scale,var_scale,drawdown_scale,rolling_volatility_annual,rolling_daily_var,drawdown_control
2025-03-24,2025-03-25,-0.00020984933259264718,0.0001628779401346256,0.0003727272727272728,0.0,0.6212121212121213,1.2424242424242427,1.0,1.0,1.0,-2.0816681711721685e-17,0.5,-0.5,97,97,0.587881884685423,-0.412118115314577,1.0039717386940912,-0.41444379156518285,1.0,1.0,1.0,1.0,0.28560438943900535,0.01613974783349318,0.4143208871942472
2025-03-25,2025-03-26,-0.012053329730598845,-0.011706937978021525,0.00034639175257731957,0.0,0.577319587628866,1.154639175257732,0.9999999999999999,0.9999999999999999,0.9999999999999999,6.938893903907228e-18,0.5,-0.5,94,94,0.5807959504866638,-0.41920404951333623,1.0039717386940912,-0.4215016936212469,1.0,1.0,1.0,1.0,0.2835085756111291,0.01613974783349318,0.41444379156518285
2025-03-26,2025-03-27,-0.005200870161888861,-0.00491617628433784,0.0002846938775510204,0.0,0.4744897959183674,0.9489795918367347,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,0.49999999999999994,-0.5,98,98,0.5777753061576318,-0.42222469384236816,1.0039717386940912,-0.42451038820159537,1.0,1.0,1.0,1.0,0.28559622305320437,0.01613974783349318,0.4215016936212469
2025-03-27,2025-03-28,0.009012222019246906,0.009240793447818335,0.00022857142857142854,0.0,0.38095238095238093,0.7619047619047619,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.49999999999999994,-0.49999999999999994,105,105,0.5829823454939629,-0.4170176545060371,1.0039717386940912,-0.4193239480502978,1.0,1.0,1.0,1.0,0.2657912446640926,0.01613974783349318,0.42451038820159537
2025-03-28,2025-03-31,-0.003300618874666999,-0.0030191903032384276,0.0002814285714285714,0.0,0.46904761904761905,0.9380952380952381,0.9999999999999998,0.995238095238095,0.995238095238095,-0.004761904761904773,0.49523809523809514,-0.49999999999999994,104,105,0.5810581429608278,-0.4189418570391722,1.0039717386940912,-0.42124053838743025,1.0,1.0,1.0,1.0,0.24644623261217818,0.01613974783349318,0.4193239480502978
2025-03-31,2025-04-01,0.00581805427885435,0.006061362549531041,0.00024330827067669167,0.0,0.4055137844611528,0.8110275689223057,0.9999999999999999,0.9912280701754385,0.9912280701754385,-0.008771929824561403,0.49122807017543857,-0.5,112,114,0.5844387707757442,-0.41556122922425576,1.0039717386940912,-0.41787328442536775,1.0,1.0,1.0,1.0,0.18423965623709906,0.01613974783349318,0.42124053838743025
2025-04-01,2025-04-02,-0.003452129740197249,-0.0031782395800141828,0.00027389016018306635,0.0,0.4564836003051106,0.9129672006102212,1.0,0.991304347826087,0.991304347826087,0.0,0.49565217391304345,-0.49565217391304345,114,114,0.5824212123138249,-0.41757878768617507,1.0039717386940912,-0.4198828613727663,1.0,1.0,1.0,1.0,0.1456826494411564,0.01613974783349318,0.41787328442536775
2025-04-02,2025-04-03,-0.006484109250456467,-0.006279217946108641,0.0002048913043478261,0.0,0.34148550724637683,0.6829710144927537,1.0,1.0,1.0,-6.938893903907228e-18,0.5,-0.5,120,120,0.5786447295433987,-0.42135527045660126,1.0039717386940912,-0.42364440427768757,1.0,1.0,1.0,1.0,0.14559225957076644,0.01613974783349318,0.4198828613727663
2025-04-03,2025-04-04,0.01260212002970483,0.01285462002970483,0.00025249999999999996,0.0,0.42083333333333334,0.8416666666666667,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.5,-0.5,116,116,0.5859368798796607,-0.4140631201203393,1.0039717386940912,-0.41638110188060296,1.0,1.0,1.0,1.0,0.14253912882244724,0.01613974783349318,0.42364440427768757
2025-04-04,2025-04-07,-0.03558328476062,-0.03525203476062,0.00033125,0.0,0.5520833333333334,1.1041666666666667,1.0,0.9958333333333333,0.9958333333333333,-0.004166666666666666,0.49583333333333335,-0.5,119,120,0.5650873210311536,-0.43491267896884644,1.0039717386940912,-0.4371481793240647,1.0,1.0,1.0,1.0,0.15141935613363416,0.01613974783349318,0.41638110188060296
2025-04-07,2025-04-08,0.03597591112327389,0.03620466112327389,0.00022874999999999998,0.0,0.38125,0.7625,1.0,1.0,1.0,6.938893903907228e-18,0.5,-0.5,116,116,0.5854168522694593,-0.4145831477305407,1.0039717386940912,-0.4168990722478544,1.0,1.0,1.0,1.0,0.18561046905561132,0.027508859712871602,0.4371481793240647
2025-04-08,2025-04-09,-0.017208211201430526,-0.01697286637384432,0.0002353448275862069,0.0,0.39224137931034486,0.7844827586206897,1.0,1.0,1.0,-1.3877787807814457e-17,0.5,-0.5,111,111,0.5753428754347297,-0.42465712456527027,1.0039717386940912,-0.4269331961643634,1.0,1.0,1.0,1.0,0.21478275871948144,0.027508859712871602,0.4168990722478544
2025-04-09,2025-04-10,0.005312456885633254,0.005588263337246158,0.0002758064516129032,0.0,0.4596774193548387,0.9193548387096774,1.0,1.0,1.0,0.0,0.5,-0.5,124,124,0.578399359654933,-0.42160064034506695,1.0039717386940912,-0.4238888034763989,1.0,1.0,1.0,1.0,0.22024793928750483,0.027508859712871602,0.4269331961643634
2025-04-10,2025-04-11,-0.01911969620463886,-0.01878954893956172,0.0003301472650771388,0.0,0.5502454417952314,1.1004908835904628,1.0,0.9956521739130435,0.9956521739130435,-0.004347826086956524,0.4956521739130435,-0.5,114,115,0.567340539613373,-0.43265946038662695,1.0039717386940912,-0.43490387453402113,1.0,1.0,1.0,1.0,0.2214873393515765,0.027508859712871602,0.4238888034763989
2025-04-11,2025-04-14,-0.0038172093869291036,-0.003505516428098784,0.00031169295883031936,0.0,0.519488264717199,1.038976529434398,1.0,0.9911504424778761,0.9911504424778761,0.0,0.49557522123893805,-0.49557522123893805,112,112,0.5651748819799755,-0.43482511802002455,1.0039717386940912,-0.4370609647686672,1.0,1.0,1.0,1.0,0.22778367699266064,0.027508859712871602,0.43490387453402113
2025-04-14,2025-04-15,0.003640904568118917,0.003909046161039271,0.00026814159292035393,0.0,0.44690265486725655,0.8938053097345131,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.49999999999999994,-0.5,113,113,0.5672326297895625,-0.43276737021043754,1.0039717386940912,-0.4350113574637209,1.0,1.0,1.0,1.0,0.22516707222787016,0.027508859712871602,0.4370609647686672
2025-04-15,2025-04-16,-0.0007871848722233814,-0.0005283592324242903,0.0002588256397990911,0.0,0.4313760663318185,0.862752132663637,1.0,0.9954954954954955,0.9954954954954955,0.004504504504504514,0.49999999999999994,-0.4954954954954955,111,110,0.5667861128443606,-0.43321388715563935,1.0039717386940912,-0.43545610797610346,1.0,1.0,1.0,1.0,0.22471254109744915,0.027508859712871602,0.4350113574637209
2025-04-16,2025-04-17,-0.007065450188095559,-0.006799233971879343,0.0002662162162162162,0.0,0.4436936936936937,0.8873873873873874,1.0,1.0,1.0,0.0,0.5,-0.5,109,109,0.5627815137967545,-0.43721848620324555,1.0039717386940912,-0.439444864724192,1.0,1.0,1.0,1.0,0.2247358225721202,0.027508859712871602,0.43545610797610346
2025-04-17,2025-04-21,-0.014258500301207469,-0.013996000301207468,0.0002625,0.0,0.4375,0.875,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.49999999999999994,-0.5,112,112,0.5547570934127695,-0.44524290658723054,1.0039717386940912,-0.44743754028936544,1.0,1.0,1.0,1.0,0.22499754830196383,0.027508859712871602,0.439444864724192
2025-04-21,2025-04-22,-0.011878085920997898,-0.011591478778140756,0.00028660714285714287,0.0,0.47767857142857145,0.9553571428571429,1.0,1.0,1.0,0.0,0.5,-0.5,110,110,0.5481676409919295,-0.4518323590080705,1.0039717386940912,-0.4540009246625264,1.0,1.0,1.0,1.0,0.22915361138271437,0.027508859712871602,0.44743754028936544
2025-04-22,2025-04-23,-0.0031700642160650532,-0.0029014531049539423,0.00026861111111111107,0.0,0.44768518518518513,0.8953703703703703,1.0,0.9953703703703703,0.9953703703703703,-0.004629629629629629,0.49537037037037035,-0.5,107,108,0.5464299143688162,-0.45357008563118384,1.0039717386940912,-0.45573177679325827,1.0,1.0,1.0,1.0,0.22896372675998228,0.027508859712871602,0.4540009246625264
2025-04-23,2025-04-24,-0.0012448383150372596,-0.000973750139705965,0.00027108817533129457,0.0,0.45181362555215765,0.9036272511043153,1.0,1.0,1.0,0.0,0.5,-0.5,109,109,0.5457496974749273,-0.4542503025250727,1.0039717386940912,-0.4564093027311633,1.0,1.0,1.0,1.0,0.22865711232329497,0.027508859712871602,0.45573177679325827
2025-04-24,2025-04-25,0.0004179616970636272,0.0007027579214814112,0.000284796224417784,0.0,0.47466037402964,0.94932074805928,0.9999999999999999,0.9951923076923076,0.9951923076923076,0.0048076923076923045,0.49999999999999994,-0.4951923076923076,104,103,0.5459777999446559,-0.4540222000553441,1.0039717386940912,-0.4561821026408248,1.0,1.0,1.0,1.0,0.22653545129603725,0.027508859712871602,0.4564093027311633
2025-04-25,2025-04-28,0.0014392588464860682,0.0017378165387937606,0.0002985576923076923,0.0,0.4975961538461539,0.9951923076923078,1.0,1.0,1.0,-6.938893903907228e-18,0.5,-0.5,99,99,0.5467636033232112,-0.45323639667678883,1.0039717386940912,-0.4553994079211733,1.0,1.0,1.0,1.0,0.2266928103510153,0.027508859712871602,0.4561821026408248
2025-04-28,2025-04-29,0.005806874253858952,0.006094658344768043,0.0002877840909090909,0.0,0.4796401515151515,0.959280303030303,1.0,0.9895833333333333,0.9895833333333333,0.010416666666666668,0.49999999999999994,-0.48958333333333326,96,94,0.549938590814296,-0.45006140918570403,1.0039717386940912,-0.45223698076439434,1.0,1.0,1.0,1.0,0.22305499259820344,0.027508859712871602,0.4553994079211733
2025-04-29,2025-04-30,-0.008816303514668302,-0.008494428514668303,0.00032187499999999995,0.0,0.5364583333333333,1.0729166666666665,1.0,1.0,1.0,0.0,0.5,-0.49999999999999994,89,89,0.5450901652832482,-0.45490983471675184,1.0039717386940912,-0.45706622579608647,1.0,1.0,1.0,1.0,0.22528238525302474,0.027508859712871602,0.45223698076439434
2025-04-30,2025-05-01,-0.0024164538165352776,-0.002124997016845235,0.0002914567996900426,0.0,0.48576133281673767,0.9715226656334753,1.0,0.9827586206896551,0.9827586206896551,0.017241379310344827,0.5,-0.48275862068965514,87,84,0.5437729800729936,-0.4562270199270064,1.0039717386940912,-0.45837820018688746,1.0,1.0,1.0,1.0,0.2239693989343209,0.027508859712871602,0.45706622579608647
2025-05-01,2025-05-02,-0.006505267779424471,-0.00620706940670072,0.00029819837272375047,0.0,0.49699728787291747,0.9939945757458349,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.49999999999999994,-0.5,89,89,0.5402355912264031,-0.4597644087735969,1.0039717386940912,-0.4619015950298456,1.0,1.0,1.0,1.0,0.22399542000588063,0.027508859712871602,0.45837820018688746
2025-05-02,2025-05-05,-0.004751477332284166,-0.004413212026161717,0.0003382653061224489,0.0,0.5637755102040816,1.1275510204081631,1.0,0.9948979591836734,0.9948979591836734,0.005102040816326526,0.5,-0.4948979591836734,98,97,0.5376686740605977,-0.4623313259394023,1.0039717386940912,-0.46445835740359953,1.0,1.0,1.0,1.0,0.22399938075849438,0.027508859712871602,0.4619015950298456
2025-05-05,2025-05-06,-0.02438407935072817,-0.024076426289503683,0.00030765306122448985,0.0,0.5127551020408164,1.0255102040816328,1.0,1.0,1.0,3.469446951953614e-18,0.5,-0.5,93,93,0.5245581184479033,-0.47544188155209666,1.0039717386940912,-0.4775170473122895,1.0,1.0,1.0,1.0,0.2159501477838838,0.027508859712871602,0.46445835740359953
2025-05-06,2025-05-07,-0.005578736929851678,-0.0052482435712179025,0.00033049335863377606,0.0,0.5508222643896268,1.1016445287792536,1.0,0.9941176470588234,0.9941176470588234,0.0058823529411764705,0.5,-0.49411764705882355,85,84,0.5216317467006645,-0.4783682532993355,1.0039717386940912,-0.4804318422556664,1.0,1.0,1.0,1.0,0.197210711015523,0.027508859712871602,0.4775170473122895
2025-05-07,2025-05-08,0.007339138754672018,0.007606339566031044,0.00026720081135902634,0.0,0.4453346855983773,0.8906693711967546,1.0,1.0,1.0,0.0,0.5,-0.5,87,87,0.5254600744685426,-0.4745399255314574,1.0039717386940912,-0.47661865945347137,1.0,1.0,1.0,1.0,0.13030613575973857,0.027508859712871602,0.4804318422556664
2025-05-08,2025-05-09,0.0003999611046199491,0.0007309955873785697,0.00033103448275862064,0.0,0.5517241379310345,1.103448275862069,1.0,1.0,1.0,0.0,0.5,-0.49999999999999994,80,80,0.5256702380603607,-0.47432976193963927,1.0039717386940912,-0.4764093272743689,1.0,1.0,1.0,1.0,0.13073265141909615,0.027508859712871602,0.47661865945347137
2025-05-09,2025-05-12,-0.009430913481194307,-0.009194663481194307,0.00023625,0.0,0.39375000000000004,0.7875000000000001,1.0,1.0,1.0,-3.469446951953614e-18,0.5,-0.49999999999999994,75,75,0.5207126875255746,-0.47928731247442535,1.0039717386940912,-0.4813472656084047,1.0,1.0,1.0,1.0,0.1269546982544299,0.027508859712871602,0.4764093272743689
2025-05-12,2025-05-13,0.004567532767828867,0.004862419131465231,0.0002948863636363636,0.0,0.4914772727272727,0.9829545454545454,1.0,0.9943181818181818,0.9943181818181818,0.005681818181818184,0.5,-0.4943181818181818,88,87,0.523091059788472,-0.47690894021152797,1.0039717386940912,-0.4789783022489469,1.0,1.0,1.0,1.0,0.11663594676614923,0.027508859712871602,0.4813472656084047
2025-05-13,2025-05-14,-0.003586889984286585,-0.0033413417824883834,0.0002455482017982018,0.0,0.409247002997003,0.818494005994006,1.0,0.989010989010989,0.989010989010989,0.010989010989010992,0.5,-0.48901098901098905,91,89,0.5212147897052469,-0.47878521029475307,1.0039717386940912,-0.4808471497582061,1.0,1.0,1.0,1.0,0.12077543358909923,0.027508859712871602,0.4789783022489469
2025-05-14,2025-05-15,0.00026463357405085363,0.00045266340136639526,0.00018802982731554163,0.0,0.31338304552590274,0.6267660910518055,0.9999999999999999,0.9948979591836734,0.9948979591836734,0.0051020408163265155,0.4999999999999999,-0.4948979591836734,98,97,0.5213527206378947,-0.47864727936210527,1.0039717386940912,-0.48070976448396796,1.0,1.0,1.0,1.0,0.11752380136509415,0.027508859712871602,0.4808471497582061
2025-05-15,2025-05-16,-0.003415398947749202,-0.003185111378175918,0.00023028756957328383,0.0,0.38381261595547306,0.7676252319109461,1.0,0.994949494949495,0.994949494949495,0.005050505050505055,0.5,-0.4949494949494949,99,98,0.5195720931044219,-0.4804279068955781,1.0039717386940912,-0.4824833478079259,1.0,1.0,1.0,1.0,0.11798673423125172,0.027508859712871602,0.48070976448396796
2025-05-16,2025-05-19,-0.003503978040694606,-0.0032909931922097575,0.00021298484848484848,0.0,0.3549747474747475,0.709949494949495,1.0,0.9950000000000001,0.9950000000000001,0.0049999999999999975,0.5,-0.495,100,99,0.5177515238996263,-0.4822484761003737,1.0039717386940912,-0.4842967147929007,1.0,1.0,1.0,1.0,0.1174978247087697,0.027508859712871602,0.4824833478079259
2025-05-19,2025-05-20,-0.015143695952625399,-0.014956195952625399,0.00018749999999999998,0.0,0.3125,0.625,1.0,1.0,1.0,6.938893903907228e-18,0.5,-0.5,100,100,0.5099108522426818,-0.49008914775731816,1.0039717386940912,-0.4921063685458471,1.0,1.0,1.0,1.0,0.11101865206911199,0.027508859712871602,0.4842967147929007
2025-05-20,2025-05-21,-0.0038738980794438558,-0.003655023079443856,0.00021887499999999997,0.0,0.3647916666666666,0.7295833333333333,1.0,0.9895833333333333,0.9895833333333333,0.010416666666666664,0.49999999999999994,-0.4895833333333333,96,94,0.5079355095714914,-0.49206449042850864,1.0039717386940912,-0.49407389670929913,1.0,1.0,1.0,1.0,0.11485636402656871,0.027508859712871602,0.4921063685458471
2025-05-21,2025-05-22,-0.005601230387356534,-0.0053731053873565335,0.000228125,0.0,0.38020833333333337,0.7604166666666667,1.0,1.0,1.0,6.938893903907228e-18,0.5,-0.5,91,91,0.5050904457604621,-0.49490955423953786,1.0039717386940912,-0.4969077053728078,1.0,1.0,1.0,1.0,0.11484976004157259,0.027508859712871602,0.49407389670929913
2025-05-22,2025-05-23,0.012782256424878952,0.013049056683443916,0.0002668002585649644,0.0,0.44466709760827405,0.8893341952165481,1.0,0.9882352941176471,0.9882352941176471,0.011764705882352941,0.5,-0.4882352941176471,85,83,0.5115466413559288,-0.48845335864407124,1.0039717386940912,-0.49047705065750236,1.0,1.0,1.0,1.0,0.11469535721633228,0.027508859712871602,0.4969077053728078
2025-05-23,2025-05-27,-0.00288426702972093,-0.0025983846767797534,0.00028588235294117645,0.0,0.4764705882352941,0.9529411764705882,1.0,1.0,1.0,0.0,0.5,-0.5,79,79,0.5100712042441014,-0.48992879575589865,1.0039717386940912,-0.49194665090117706,1.0,1.0,1.0,1.0,0.1283640887280955,0.027508859712871602,0.49047705065750236
2025-05-27,2025-05-28,0.008925613414575416,0.009193083294093489,0.00026746987951807225,0.0,0.4457831325301205,0.891566265060241,1.0,1.0,1.0,-1.3877787807814457e-17,0.5,-0.5,83,83,0.5146239026270911,-0.4853760973729089,1.0039717386940912,-0.4874119631131406,1.0,1.0,1.0,1.0,0.12719458478056558,0.02452902534867121,0.49194665090117706
2025-05-28,2025-05-29,-0.032487928160528264,-0.03226929808466927,0.0002186300758589915,0.0,0.3643834597649859,0.7287669195299717,0.9999999999999999,0.993827160493827,0.993827160493827,0.006172839506172839,0.5,-0.49382716049382713,81,80,0.4979048382488515,-0.5020951617511484,1.0039717386940912,-0.5040648864314672,1.0,1.0,1.0,1.0,0.13063582113658723,0.02452902534867121,0.4874119631131406
2025-05-29,2025-05-30,-0.011776741893346251,-0.011548964115568473,0.00022777777777777773,0.0,0.3796296296296296,0.7592592592592592,1.0,1.0,1.0,0.0,0.5,-0.49999999999999994,81,81,0.4920411414813465,-0.5079588585186535,1.0039717386940912,-0.5099053862598111,1.0,1.0,1.0,1.0,0.16613853791016778,0.02452902534867121,0.5040648864314672
2025-05-30,2025-06-02,0.012284050748082113,0.012517384081415447,0.00023333333333333328,0.0,0.38888888888888884,0.7777777777777777,1.0,1.0,1.0,0.0,0.5,-0.49999999999999994,81,81,0.49808539983344763,-0.5019146001665524,1.0039717386940912,-0.5038850391532649,1.0,1.0,1.0,1.0,0.16792113115160762,0.02452902534867121,0.5099053862598111
2025-06-02,2025-06-03,-0.006459527133640177,-0.006176968994105293,0.0002825581395348837,0.0,0.47093023255813954,0.9418604651162791,1.0,1.0,1.0,0.0,0.5,-0.5,86,86,0.4948680036783535,-0.5051319963216465,1.0039717386940912,-0.5070897072042592,1.0,1.0,1.0,1.0,0.1784987126996321,0.02452902534867121,0.5038850391532649
2025-06-03,2025-06-04,-0.0035859135888232445,-0.0033246232662425992,0.00026129032258064515,0.0,0.43548387096774194,0.8709677419354839,1.0,0.9892473118279571,0.9892473118279571,-0.01075268817204301,0.489247311827957,-0.49999999999999994,91,93,0.4930934497792895,-0.5069065502207105,1.0039717386940912,-0.5088572409212662,1.0,1.0,1.0,1.0,0.1786978577126463,0.02452902534867121,0.5070897072042592
2025-06-04,2025-06-05,0.015751799673153658,0.01600527489762988,0.00025347522447622214,0.0,0.4224587074603703,0.8449174149207406,1.0,1.0,1.0,-1.0408340855860843e-17,0.5,-0.5,97,97,0.5008605590203572,-0.4991394409796428,1.0039717386940912,-0.501120858569338,1.0,1.0,1.0,1.0,0.16180390037853823,0.02452902534867121,0.5088572409212662
2025-06-05,2025-06-06,0.014841170023156746,0.015048386518002107,0.0002072164948453608,0.0,0.34536082474226804,0.6907216494845361,1.0,1.0,1.0,0.0,0.5,-0.5,95,95,0.5082939157346716,-0.49170608426532836,1.0039717386940912,-0.4937169084103591,1.0,1.0,1.0,1.0,0.17457366763876866,0.01938291536194331,0.501120858569338
2025-06-06,2025-06-09,-0.007380935130141868,-0.007158819745526483,0.00022211538461538457,0.0,0.37019230769230765,0.7403846153846153,1.0,1.0,1.0,0.0,0.5,-0.5,104,104,0.5045422313155883,-0.4954577686844117,1.0039717386940912,-0.49745375106686984,1.0,1.0,1.0,1.0,0.18176353276256654,0.01938291536194331,0.4937169084103591
2025-06-09,2025-06-10,0.0032330182053567024,0.00344071051304901,0.00020769230769230766,0.0,0.34615384615384615,0.6923076923076923,1.0,1.0,1.0,-6.938893903907228e-18,0.5,-0.5,102,102,0.5061734255348028,-0.4938265744651972,1.0039717386940912,-0.4958290098950353,1.0,1.0,1.0,1.0,0.18272578931302239,0.01938291536194331,0.49745375106686984
2025-06-10,2025-06-11,-0.007302025163553962,-0.007087319281201021,0.00021470588235294116,0.0,0.35784313725490197,0.7156862745098039,0.9999999999999999,0.9901960784313725,0.9901960784313725,0.00980392156862745,0.49999999999999994,-0.49019607843137253,102,100,0.5024773344444254,-0.49752266555557456,1.0039717386940912,-0.4995104791515156,1.0,1.0,1.0,1.0,0.181406708719153,0.01938291536194331,0.4958290098950353
2025-06-11,2025-06-12,-0.001338373728758543,-0.001123667846405602,0.00021470588235294118,0.0,0.357843137254902,0.715686274509804,1.0,1.0,1.0,6.938893903907228e-18,0.5,-0.5,99,99,0.5018048319807084,-0.49819516801929165,1.0039717386940912,-0.5001803211777383,1.0,1.0,1.0,1.0,0.18116181102165824,0.01938291536194331,0.4995104791515156
2025-06-12,2025-06-13,0.01068361302560054,0.010897134105969448,0.00021352108036890645,0.0,0.3558684672815108,0.7117369345630216,1.0,0.9945652173913044,0.9945652173913044,0.0054347826086956486,0.5,-0.4945652173913044,92,91,0.5071659206199667,-0.4928340793800333,1.0039717386940912,-0.4948404411466213,1.0,1.0,1.0,1.0,0.1810674851973288,0.01938291536194331,0.5001803211777383
2025-06-13,2025-06-16,-0.009432116051517475,-0.00918918126890878,0.00024293478260869564,0.0,0.4048913043478261,0.8097826086956522,1.0,1.0,1.0,0.0,0.49999999999999994,-0.5,85,85,0.5023822727993045,-0.4976177272006955,1.0039717386940912,-0.49960516473025973,1.0,1.0,1.0,1.0,0.1863682482932114,0.01938291536194331,0.4948404411466213
2025-06-16,2025-06-17,-0.013483350490126528,-0.013231626352195493,0.0002517241379310345,0.0,0.41954022988505746,0.8390804597701149,1.0,1.0,1.0,0.0,0.5,-0.5,87,87,0.49560847653512513,-0.5043915234648748,1.0039717386940912,-0.5063521636776507,1.0,1.0,1.0,1.0,0.1884804008873035,0.01938291536194331,0.49960516473025973
2025-06-17,2025-06-18,0.0009846883622721203,0.0012502056036514306,0.0002655172413793103,0.0,0.4425287356321839,0.8850574712643678,1.0,1.0,1.0,3.469446951953614e-18,0.5,-0.5,82,82,0.4960964964342127,-0.5039035035657873,1.0039717386940912,-0.5058660743981633,1.0,1.0,1.0,1.0,0.19308060567847524,0.01938291536194331,0.5063521636776507
2025-06-18,2025-06-20,0.013057457452504766,0.013320872086651107,0.0002634146341463414,0.0,0.4390243902439024,0.8780487804878048,1.0,1.0,1.0,0.0,0.49999999999999994,-0.5,81,81,0.5025742553287392,-0.49742574467126077,1.0039717386940912,-0.49941394168877806,1.0,1.0,1.0,1.0,0.1870362734252775,0.01938291536194331,0.5058660743981633
2025-06-20,2025-06-23,0.003277398957060049,0.003607069286730379,0.00032967032967032967,0.0,0.5494505494505495,1.098901098901099,1.0,1.0,1.0,-6.938893903907228e-18,0.5,-0.5,91,91,0.5042213916689988,-0.4957786083310012,1.0039717386940912,-0.49777332146335007,1.0,1.0,1.0,1.0,0.19349757311510307,0.01938291536194331,0.49941394168877806
2025-06-23,2025-06-24,-0.016396621838893923,-0.016076841619113703,0.00031978021978021977,0.0,0.532967032967033,1.065934065934066,1.0,1.0,1.0,0.0,0.5,-0.5,91,91,0.49595386418672144,-0.5040461358132786,1.0039717386940912,-0.5060081423887193,1.0,1.0,1.0,1.0,0.19293415491783042,0.01938291536194331,0.49777332146335007
2025-06-24,2025-06-25,0.004357558071479863,0.00465458777445016,0.000297029702970297,0.0,0.4950495049504951,0.9900990099009902,1.0,0.9900990099009901,0.9900990099009901,0.009900990099009906,0.5,-0.4900990099009901,101,99,0.4981150119506899,-0.5018849880493101,1.0039717386940912,-0.5038555441823399,1.0,1.0,1.0,1.0,0.19505318136998723,0.01938291536194331,0.5060081423887193
2025-06-25,2025-06-26,0.0016546178047759281,0.001981350478043255,0.00032673267326732675,0.0,0.5445544554455446,1.0891089108910892,1.0,1.0,1.0,-6.938893903907228e-18,0.5,-0.5000000000000001,91,91,0.49893920191828967,-0.5010607980817103,1.0039717386940912,-0.5030346147320032,1.0,1.0,1.0,1.0,0.19605028411491238,0.01938291536194331,0.5038555441823399
2025-06-26,2025-06-27,-0.006144852917992945,-0.005884413357553384,0.00026043956043956043,0.0,0.43406593406593413,0.8681318681318683,1.0,1.0,1.0,0.0,0.5,-0.5,91,91,0.49587329390748097,-0.504126706092519,1.0039717386940912,-0.5060883939298086,1.0,1.0,1.0,1.0,0.1927843144459987,0.01938291536194331,0.5030346147320032
2025-06-27,2025-06-30,-0.009217640401015135,-0.008896211829586564,0.00032142857142857147,0.0,0.5357142857142858,1.0714285714285716,1.0,0.9952380952380954,0.9952380952380954,0.004761904761904762,0.5,-0.4952380952380953,105,104,0.49130251219977494,-0.5086974878002251,1.0039717386940912,-0.5106410935044516,1.0,1.0,1.0,1.0,0.15568857258377117,0.01938291536194331,0.5060883939298086
2025-06-30,2025-07-01,0.010060875525237987,0.010396946953809416,0.0003360714285714285,0.0,0.5601190476190476,1.1202380952380953,1.0,0.9956896551724138,0.9956896551724138,0.004310344827586209,0.5,-0.4956896551724138,116,115,0.49624544562025363,-0.5037545543797464,1.0039717386940912,-0.5057177144590332,1.0,1.0,1.0,1.0,0.1534039731491641,0.01938291536194331,0.5106410935044516
2025-07-01,2025-07-02,-0.017079807099858582,-0.016698341582617203,0.0003814655172413793,0.0,0.6357758620689655,1.271551724137931,1.0,1.0,1.0,1.734723475976807e-18,0.49999999999999994,-0.49999999999999994,110,110,0.48776966913487635,-0.5122303308651237,1.0039717386940912,-0.5141599605489502,1.0,1.0,1.0,1.0,0.15122438714681205,0.01938291536194331,0.5057177144590332
2025-07-02,2025-07-03,-0.011608359432687737,-0.011227590201918505,0.0003807692307692307,0.0,0.6346153846153846,1.2692307692307692,1.0,0.9957264957264957,0.9957264957264957,0.004273504273504272,0.5,-0.49572649572649585,117,116,0.4821074634951955,-0.5178925365048045,1.0039717386940912,-0.5197997663536892,1.0,1.0,1.0,1.0,0.16146126357950882,0.01938291536194331,0.5141599605489502
2025-07-03,2025-07-07,-0.0020385572245400457,-0.0016925231962630267,0.0003460340282770189,0.0,0.5767233804616982,1.1534467609233965,0.9999999999999999,0.9953271028037382,0.9953271028037382,0.004672897196261674,0.4999999999999999,-0.49532710280373815,107,106,0.4811246598424827,-0.5188753401575172,1.0039717386940912,-0.5207786820092146,1.0,1.0,1.0,1.0,0.16583293497823157,0.017303785451590937,0.5197997663536892
2025-07-07,2025-07-08,-0.011148295077803676,-0.010821980825467228,0.0003263142523364486,0.0,0.5438570872274143,1.0877141744548287,1.0,0.9895833333333333,0.9895833333333333,0.010416666666666661,0.49999999999999994,-0.48958333333333326,96,94,0.4757609401653508,-0.5242390598346491,1.0039717386940912,-0.5261211826697498,1.0,1.0,1.0,1.0,0.15345380481121332,0.017303785451590937,0.5207786820092146
2025-07-08,2025-07-09,0.004136039097653121,0.004439164097653121,0.000303125,0.0,0.5052083333333334,1.0104166666666667,1.0,1.0,1.0,-1.0408340855860843e-17,0.5,-0.5,90,90,0.4777287060150109,-0.5222712939849892,1.0039717386940912,-0.5241612013537225,1.0,1.0,1.0,1.0,0.1430855421805136,0.01718180155509759,0.5261211826697498
